#EJECUCIÓN GASTOS CORRIENTES EJERCICIO 2015,,,,,,,
#Org.,Prog.,Econ.,DENOMINACIÓN DE LAS APLICACIONES,Créditos Iniciales,Modificaciones,Créditos Totales,Obligaciones Reconocidas
B,450,12006,TRIENIOS,29000,0,29000,28172.3
B,450,12100,COMPLEMENTO DE DESTINO,153000,0,153000,120504.92
B,450,12101,COMPLEMENTO ESPECÍFICO,283000,0,283000,210215.33
B,450,13000,RETRIBUCIONES BÁSICAS,303000,0,303000,307549.62
B,450,13002,OTRAS REMUNERACIONES,116000,0,116000,120434.99
B,450,15000,PRODUCTIVIDAD,108000,0,108000,109497.02
B,450,15200,OTROS INCENTIVOS AL RENDIMIENTO,13000,0,13000,18045.9
B,450,16000,SEGURIDAD SOCIAL,328000,0,328000,315865.22
B,450,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000,0,3000,2955.11
B,450,16204,ACCIÓN SOCIAL,26000,0,26000,13650.56
B,450,16205,SEGUROS,3000,0,3000,2246.72
B,450,16209,OTROS GASTOS SOCIALES,2500,0,2500,1775.44
B,450,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,8000,0,8000,6076.14
B,450,21000,REPARACIONES Y OBRAS,40000,0,40000,66299.53
B,450,21200,REP. MANT. Y CONSERVACION EDIFICIOS,6000,0,6000,15955.33
B,450,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,1000000,405000,1405000,869405.14
B,450,22101,SUMINISTROS. AGUA,680000,289000,969000,934682.1
B,450,22118,UTILES,28000,0,28000,0
B,450,22200,SERVICIOS DE TELECOMUNICACIONES,10000,0,10000,2380.31
B,450,22201,POSTALES,6000,0,6000,4739.39
B,450,22632,GASTOS GENERALES,8986.37,0,8986.37,9335.15
B,450,22690,GASTOS DIVERSOS,4377.71,0,4377.71,24849.93
B,450,22700,CONTRATOS GESTIÓN SERVICIOS PÚBLICOS,5596885.92,466000,6062885.92,6491692.89
B,450,22714,SERVICIO RETIRADA ANIMALES ABANDONADOS,47000,0,47000,42350
B,450,22718,MANTENIMIENTO ASCENSORES,1250,0,1250,5432.56
B,450,22719,MANTENIMIENTO CLIMATIZACION,9000,0,9000,50295.04
B,450,22747,TRABAJOS  REALIZADOS POR OTRAS EMPRESAS,65000,0,65000,83147.13
B,450,22749,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES.,20000,0,20000,28861.78
B,450,44900,SUBVENCION PERDIDAS GESTIÓN SERVICIOS PÚBLICOS,5990000,122000,6112000,6132984
B,450,46300,APORTACIÓN MANCOMUNIDAD GESTIÓN RESIDUOS,230000,0,230000,209016
B,450,61903,INVERSION EN REPOSICION DE VIAS PÚBLICAS,2116000,-1002000,1114000,919719.51
B,450,61904,MOBILIARIO URBANO,51000,0,51000,25611.66
B,450,61909,MEJORA DEL ALUMBRADO PUBLICO,300000,-200000,100000,80529.87
B,450,61910,INVERSION DE REPOSICION E INFRAESTRUCTURAS,300000,0,300000,287274.38
B,450,63100,INVERSION DE REPOSICION PARQUES Y JARDINES,600000,0,600000,573321.25
B,450,63300,INV. INFRAESTRUCTURAS DESTINADAS AL USO GENERAL,300000,0,300000,299471.42
C,491,12000,SUELDOS DEL GRUPO A1,29000,0,29000,0
C,491,12100,COMPLEMENTO DE DESTINO,22000,0,22000,0
C,491,12101,COMPLEMENTO ESPECÍFICO,45000,0,45000,0
C,491,13000,RETRIBUCIONES BÁSICAS,188000,0,188000,154703.09
C,491,13002,OTRAS REMUNERACIONES,53000,0,53000,38822.12
C,491,15000,PRODUCTIVIDAD,40000,0,40000,41919.06
C,491,15200,OTROS INCENTIVOS AL RENDIMIENTO,6000,0,6000,3002.98
C,491,16000,SEGURIDAD SOCIAL,118000,0,118000,102426.52
C,491,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000,0,1000,958.5
C,491,16204,ACCIÓN SOCIAL,3000,0,3000,3648.65
C,491,16205,SEGUROS,1000,0,1000,766.68
C,491,16209,OTROS GASTOS SOCIALES,420,0,420,269.58
C,491,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,12000,0,12000,7615.47
C,491,21600,"REPARACIONES, MTO Y CONSERVACION EQUIPOS PROCESOS DE INFORMA",5000,0,5000,1385.95
C,491,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",46000,0,46000,1970.68
C,491,22002,MATERIAL INFORMATICO NO INVENTARIABLE,5000,0,5000,4464.1
C,491,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,10000,0,10000,23162.37
C,491,22610,ACTOS INSTITUCIONALES,5000,0,5000,17244.5
C,491,22621,"NOTIFICACIONES, BANDOS E INFORMAS",8000,0,8000,903.87
C,491,22622,PUBLICACIONES EN PERIODICOS,15000,0,15000,701.8
C,491,22690,GASTOS DIVERSOS,5000,0,5000,2262.36
C,491,22721,CONTRATO SERVICIO REPARTOS,2580,0,2580,0
C,491,22736,MANTENIMIENTO APLICACIONES INFORMÁTICAS,200000,0,200000,153139.69
C,491,22738,SERVICIOS DEPARTAMENTO PRENSA,30000,0,30000,67443.77
C,491,62601,CONEXION NUEVOS EDIFICIOS MUNICIPALES,700000,0,700000,472250.56
C,491,63600,EQUIPOS PARA PROCESOS DE INFORMACIÓN.,97000,0,97000,87227.25
C,491,64100,GTOS. EN APLICACIONES INFORMATICAS,20000,0,20000,13042
C,912,10000,RETRIBUCIONES BÁSICAS,537000,0,537000,474099.15
C,912,11000,RETRIBUCIONES BÁSICAS,456000,0,456000,222344.13
C,912,16000,SEGURIDAD SOCIAL,290000,0,290000,272679.01
C,912,23301,INDEMNIZACIONES POR ASISTENCIAS A ORGANOS MPALES,100000,0,100000,74224.99
C,912,48000,TRANSFERENCIAS GRUPOS MPALES,60000,0,60000,49463.68
C,920,12000,SUELDOS DEL GRUPO A1,91000,0,91000,43326.03
C,920,12001,SUELDOS DEL GRUPO A2,64000,0,64000,36714.36
C,920,12004,SUELDOS DEL GRUPO C2,42000,0,42000,32994.83
C,920,12006,TRIENIOS,25000,0,25000,22058.25
C,920,12100,COMPLEMENTO DE DESTINO,164000,0,164000,57563.83
C,920,12101,COMPLEMENTO ESPECÍFICO,323000,0,323000,74400.67
C,920,13000,RETRIBUCIONES BÁSICAS,444000,0,444000,512942.2
C,920,13002,OTRAS REMUNERACIONES,195000,0,195000,169330.46
C,920,15000,PRODUCTIVIDAD,100000,0,100000,119899.66
C,920,15200,OTROS INCENTIVOS AL RENDIMIENTO,25000,0,25000,31805.21
C,920,16000,SEGURIDAD SOCIAL,430000,-50000,380000,345645.88
C,920,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000,0,3000,3261.08
C,920,16204,ACCIÓN SOCIAL,15000,0,15000,11396.12
C,920,16205,SEGUROS,6000,0,6000,4728.54
C,920,16209,OTROS GASTOS SOCIALES,3600,0,3600,3092.03
C,920,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,8000,0,8000,5412.24
C,920,21200,REP. MANT. Y CONSERVACION EDIFICIOS,4000,0,4000,4600.13
C,920,22000,ORDINARIO NO INVENTARIABLE,35000,0,35000,39025.46
C,920,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,100000,0,100000,21362.24
C,920,22101,SUMINISTROS. AGUA,10000,0,10000,50801.23
C,920,22110,PRODUCTOS DE LIMPIEZA Y ASEO,10000,0,10000,0
C,920,22200,SERVICIOS DE TELECOMUNICACIONES,24000,0,24000,21997.09
C,920,22201,POSTALES,30000,0,30000,24888.97
C,920,22400,SEGUROS DE RESPONSABILIDAD CIVIL,90000,0,90000,85030.87
C,920,22403,SEGUROS INMUEBLES MUNICIPALES,51750,0,51750,58922.66
C,920,22404,SEGUROS ELEMENTOS DE TRANSPORTE,20000,0,20000,17561.64
C,920,22603,PUBLICACIÓN EN DIARIOS OFICIALES,35000,0,35000,24457.49
C,920,22604,"JURÍDICOS, CONTENCIOSOS",100000,0,100000,105083.25
C,920,22627,GASTOS MANTENIMIENTO VIVIENDAS MPALES,50000,0,50000,20044.93
C,920,22689,PROCESOS ELECTORALES,20000,0,20000,35628.36
C,920,22690,GASTOS DIVERSOS,11150,0,11150,17555.18
C,920,22718,MANTENIMIENTO ASCENSORES,2500,0,2500,5643.16
C,920,22719,MANTENIMIENTO CLIMATIZACION,7000,0,7000,18762.62
C,920,22720,MANTENIMIENTO ALARMAS EDIFICIOS,20000,0,20000,8284.88
C,920,23120,DEL PERSONAL NO DIRECTIVO,1000,0,1000,1614.29
C,920,23300,OTRAS INDEMNIZACIONES,30000,0,30000,6758.6
C,920,62500,INVERSION NUEVA EN MOBILIARIO,50000,80000,130000,116673.52
C,920,64101,E- ADMINISTRACIÓN,600000,-400000,200000,27094.32
C,920,83000,PRESTAMOS C/P AL PERSONAL,50000,0,50000,45650
D,011,31000,INTERESES DE PRESTAMOS Y OTRAS OPER. FINANCIERAS EN EUROS,304000,119000,423000,344961.85
D,011,35200,INTERESES DE DEMORA,21000,0,21000,105998.76
D,011,35900,OTROS GASTOS FINANCIEROS,25000,0,25000,10321.52
D,011,91102,AMORTIZACION PRESTAMOS A L/P REFUNDICION Y OTROS,650000,2886728.29,3536728.29,3047102.09
D,011,91106,AMORT DE PRÉSTAMOS A L/P REFINANCIACION FFPP,2600000,0,2600000,2202774.46
D,929,50000,FONDO DE CONTINGENCIA,200000,0,200000,0
D,931,12000,SUELDOS DEL GRUPO A1,58000,0,58000,44245.06
D,931,12004,SUELDOS DEL GRUPO C2,24000,0,24000,10409.5
D,931,12006,TRIENIOS,13000,0,13000,12453.55
D,931,12100,COMPLEMENTO DE DESTINO,69000,0,69000,31919.01
D,931,12101,COMPLEMENTO ESPECÍFICO,167000,0,167000,91848.85
D,931,13000,RETRIBUCIONES BÁSICAS,152000,0,152000,142109.08
D,931,13002,OTRAS REMUNERACIONES,54000,0,54000,50204.43
D,931,15000,PRODUCTIVIDAD,43000,0,43000,42560.94
D,931,16000,SEGURIDAD SOCIAL,151000,0,151000,125090.7
D,931,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000,0,1000,1218.58
D,931,16204,ACCIÓN SOCIAL,1000,0,1000,4070.27
D,931,16205,SEGUROS,300,0,300,518.84
D,931,16209,OTROS GASTOS SOCIALES,180,0,180,264.1
D,931,22690,GASTOS DIVERSOS,5520,0,5520,600
D,931,22698,GASTOS RECONOCIMIENTO JUDICIAL DE CREDITOS,100000,201261,301261,301209.61
D,931,22699,GASTOS RECONOCIMIENTO EXTRAJUDICIAL DE CRÉDITOS,200000,149000,349000,264489.25
D,931,22743,GASTOS CONTRATO ASESORÍA ECONÓMICA,25000,0,25000,0
D,931,60000,INVERSION EN INMUEBLES Y TERRENOS,223000,0,223000,0
D,932,12000,SUELDOS DEL GRUPO A1,14000,0,14000,15337.23
D,932,12001,SUELDOS DEL GRUPO A2,27000,0,27000,13351.28
D,932,12004,SUELDOS DEL GRUPO C2,41000,0,41000,29013.46
D,932,12006,TRIENIOS,11000,0,11000,10788.24
D,932,12100,COMPLEMENTO DE DESTINO,59000,0,59000,36783.05
D,932,12101,COMPLEMENTO ESPECÍFICO,89000,0,89000,44103.04
D,932,13000,RETRIBUCIONES BÁSICAS,86000,0,86000,86851.37
D,932,13002,OTRAS REMUNERACIONES,28000,0,28000,26424.88
D,932,15000,PRODUCTIVIDAD,27000,0,27000,29713.3
D,932,15300,COMPLEMENTO DEDICACION ESPECIAL,12000,0,12000,9140.44
D,932,16000,SEGURIDAD SOCIAL,120000,0,120000,105292.07
D,932,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000,0,1000,1281.62
D,932,16204,ACCIÓN SOCIAL,6000,0,6000,3130.78
D,932,16205,SEGUROS,1300,0,1300,924.18
D,932,16209,OTROS GASTOS SOCIALES,600,0,600,424.59
D,932,22652,FOMENTO DEL TURISMO,15000,0,15000,4000
D,932,22737,CONTRATO SERVICIO INSPECCIÓN,60000,0,60000,12906.88
D,932,22752,PROGRAMAS DE PROMOCION TURISTICA,15100,0,15100,0
#,,,,51000000,2886728.29,53886728.29,47329253.79
