#Org.,Prog.,Econ.,DENOMINACIÓN DE LAS APLICACIONES,Créditos Iniciales,Modificaciones,Créditos Totales,Obligaciones Reconocidas
040,231,16205,SEGUROS,1111.5,0,1111.5,1096.59
040,231,16209,OTROS GASTOS SOCIALES,356.25,0,356.25,201.56
040,231,22741,CONTRATO DE ATENCION AL MENOR Y A LA FAMILIA,60250,0,60250,22179.2
040,231,22747,CONTRATOS ADMINISTRATIVOS SERVICIOS SOCIALES,30000,0,30000,22583.4
040,231,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,255,0,255,49.1
040,231,48018,EMERGENCIA SOCIAL BÁSICA,110000,0,110000,80541.58
040,232,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,46338.88,0,46338.88,46270.11
040,232,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,110.2,0,110.2,0
040,232,13002,OTRAS REMUNERACIONES LABORAL FIJO,5044.88,0,5044.88,5328.79
040,232,13100,RETRIBUCIONES LABORAL TEMPORAL,23247.04,0,23247.04,0
040,232,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,484.5,0,484.5,0
040,232,15000,PRODUCTIVIDAD,9257.09,0,9257.09,6217.54
040,232,15100,GRATIFICACIONES,55.1,0,55.1,0
040,232,15200,OTROS INCENTIVOS AL RENDIMIENTO,3011.5,0,3011.5,140
040,232,15300,COMPLEMENTO DE DEDICACION ESPECIAL,841.63,0,841.63,0
040,232,16000,SEGURIDAD SOCIAL,20000,0,20000,22764.26
040,232,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,148.2,0,148.2,841.68
040,232,16204,ACCION SOCIAL,490.2,0,490.2,293.13
040,232,16205,SEGUROS,222.3,0,222.3,219.32
040,232,16209,OTROS GASTOS SOCIALES,71.25,0,71.25,40.53
040,232,22606,REUNIONES CONFERENCIAS Y CURSOS,20000,0,20000,17984.53
040,232,22625,ACTIVIDADES COLECTIVO DISCAPACITADOS,14000,0,14000,3360
040,232,22626,ACTIVIDADES DE PROMOCIÓN Y FORMACIÓN DEL VOLUNTARIADO,15000,0,15000,11538
040,232,22632,PLAN DE IGUALDAD,6000,0,6000,1487.48
040,232,22633,PREVENCIÓN Y ATENCIÓN VIOLENCIA DE GÉNERO,20000,0,20000,4419.6
040,232,22634,CONCILIACIÓN VIDA FAMILIAR Y LABORAL,20000,0,20000,3500
040,232,22635,ACTIVIDADES COLECTIVO MAYORES,40000,0,40000,12619.24
040,232,22642,GASTOS DIVERSOS.,0,0,0,0
040,232,22724,COMIDA CONFRATERNIZACIÓN,30000,0,30000,0
040,232,22727,CONTRATO PUNTO DE ENCUENTRO FAMILIAR,58500,0,58500,45607.06
040,232,22754,CENTRO DE OCIO MAYORES,190000,0,190000,167595.42
040,232,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,51,0,51,50.24
040,232,48013,CONVENIO INMIGRACIÓN,40000,0,40000,23620.21
040,232,48021,AYUDAS MEJORA HABITABILIDAD,15000,0,15000,13379.69
040,233,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,73756.29,0,73756.29,73797.43
040,233,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,165.3,0,165.3,0
040,233,13002,OTRAS REMUNERACIONES LABORAL FIJO,12801.36,0,12801.36,13046.51
040,233,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,484.5,0,484.5,0
040,233,15000,PRODUCTIVIDAD,10037.47,0,10037.47,10037.72
040,233,15200,OTROS INCENTIVOS AL RENDIMIENTO,4517.25,0,4517.25,420
040,233,15300,COMPLEMENTO DE DEDICACION ESPECIAL,582.66,0,582.66,0
040,233,16000,SEGURIDAD SOCIAL,24000,0,24000,21621.49
040,233,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,148.2,0,148.2,582.68
040,233,16204,ACCION SOCIAL,490.2,0,490.2,362.09
040,233,16205,SEGUROS,222.3,0,222.3,219.32
040,233,16209,OTROS GASTOS SOCIALES,71.25,0,71.25,40.53
040,233,22726,CONTRATO SERVICIO DE AYUDA A DOMICILIO,961459,0,961459,625522.58
040,233,22740,CONTRATO SERVICIO DE TELEASISTENCIA,30000,0,30000,24233.27
040,233,22760,CONTRATO ESTANCIAS EN RESIDENCIA PRIVADA,1100000,0,1100000,904354.67
040,233,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,51,0,51,24.95
040,233,62201,CENTRO ASISTENCIA TERAPEUT.REHABILIT.DISCAPACIT Y AREA DEPOR,0,1470996,1470996,1467577.93
040,233,62502,MOBILIARIO CENTRO ASIST.TERAPT.Y REHABILITAC.DISCAPAC. Y A.D,0,133451,133451,133450.71
041,313,12002,SUELDOS DEL GRUPO A1,15445.2,0,15445.2,3465.43
041,313,12100,COMPLEMENTO DE DESTINO,11141.75,0,11141.75,2307.96
041,313,12101,COMPLEMENTO ESPECIFICO,7821.05,0,7821.05,1620.06
041,313,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
041,313,12700,CONTRIBUCIONES A  PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
041,313,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,31930.36,0,31930.36,31827.35
041,313,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,55.1,0,55.1,0
041,313,13002,OTRAS REMUNERACIOES LABORAL FIJO,7821.05,0,7821.05,7821.1
041,313,13100,RETRIBUCIONES LABORAL TEMPORAL,19366.06,0,19366.06,17515.71
041,313,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,323,0,323,0
041,313,15000,PRODUCTIVIDAD,9640.35,0,9640.35,5913.3
041,313,15100,GRATIFICACIONES,121.6,0,121.6,2983.8
041,313,15200,OTROS INCENTIVOS AL RENDIMIENTO,2541.25,0,2541.25,0
041,313,15300,COMPLEMENTO DEDICACION ESPECIAL,601.52,0,601.52,0
041,313,16000,SEGURIDAD SOCIAL,25000,0,25000,25046.25
041,313,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,158.65,0,158.65,601.58
041,313,16204,ACCION SOCIAL,460.75,0,460.75,965.97
041,313,16205,SEGUROS,222.3,0,222.3,219.32
041,313,16209,OTROS GASTOS SOCIALES,71.25,0,71.25,40.53
041,313,22200,SERVICIOS DE TELECOMUNICACIONES,1500,0,1500,531.79
041,313,22628,PROGRAMAS SALUD PÚBLICA,10000,0,10000,3393.47
041,313,22640,ACTIVIDADES RED CIUDADES SALUDABLES,2500,0,2500,1000
041,313,22700,TRABAJOS REALIZADOS POR OTRAS EMPRESAS LIMPIEZA Y ASEO,30000,5373.85,35373.85,22841.92
041,313,22744,PROGRAMAS DE SALUD PÚBLICA,30000,0,30000,27398.01
041,313,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,62,0,62,0
041,313,44912,OTRAS SUBV A ENTES PÚBLIC Y SOCIED MERCANT DE LA ENT LOCAL.,0,0,0,0
042,493,12003,SUELDOS DEL GRUPO C1,1781.68,0,1781.68,0
042,493,12100,COMPLEMENTO DE DESTINO,628.84,0,628.84,0
042,493,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
042,493,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
042,493,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,51438.86,0,51438.86,51763.23
042,493,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,165.3,0,165.3,0
042,493,13002,OTRAS REMUNERACIONES LABORAL FIJO,19230.94,0,19230.94,18687.95
042,493,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,484.5,0,484.5,0
042,493,15000,PRODUCTIVIDAD,7970.73,0,7970.73,7674.85
042,493,15100,GRATIFICACIONES,66.5,0,66.5,0
042,493,15200,OTROS INCENTIVOS AL RENDIMIENTO,5552.75,0,5552.75,0
042,493,15300,COMPLEMENTO DE DEDICACION ESPECIAL,718.73,0,718.73,0
042,493,16000,SEGURIDAD SOCIAL,17000,0,17000,16803.17
042,493,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,208.05,0,208.05,311.64
042,493,16204,ACCION SOCIAL,787.55,0,787.55,267.34
042,493,16205,SEGUROS,370.5,0,370.5,365.54
042,493,16209,OTROS GASTOS SOCIALES,118.75,0,118.75,67.37
042,493,22608,ACTIVIDADES OMIC,38000,0,38000,8453.16
042,493,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,79,0,79,0
050,241,12003,SUELDOS DEL GRUPO C1,1781.68,0,1781.68,0
050,241,12100,COMPLEMENTO DE DESTINO,628.84,0,628.84,0
050,241,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
050,241,13000,RETRIBUCIONES BÁSICAS  LABORAL FIJO,90152.74,0,90152.74,91703.57
050,241,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,275.5,0,275.5,0
050,241,13002,OTRAS REMUNERACIONES LABORAL FIJO,30585.73,0,30585.73,29511.23
050,241,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,807.5,0,807.5,0
050,241,14300,OTRO PERSONAL,656890.44,0,656890.44,713580.09
050,241,15000,PRODUCTIVIDAD,14895.3,0,14895.3,31740.14
050,241,15100,GRATIFICACIONES,3207.2,0,3207.2,0
050,241,15200,OTROS INCENTIVOS AL RENDIMIENTO,8564.25,0,8564.25,200
050,241,15300,COMPLEMENTO DE DEDICACION ESPECIAL,2014.65,0,2014.65,0
050,241,16000,SEGURIDAD SOCIAL,270000,0,270000,210368.68
050,241,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,306.85,0,306.85,1625.77
050,241,16204,ACCION SOCIAL,950.95,0,950.95,552.72
050,241,16205,SEGUROS,4668.3,0,4668.3,4605.67
050,241,16209,OTROS GASTOS SOCIALES,142.5,0,142.5,1983.06
050,241,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,10000,0,10000,9725.94
050,241,21200,"REPARACIONES, MANTENIMIENTO Y CONSERVACION EDIFICIOS",2000,0,2000,633.48
050,241,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2500,0,2500,4530.8
050,241,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,5000,0,5000,0
050,241,22100,ENERGÍA ELECTRÍCA,22500,0,22500,21936.94
050,241,22101,AGUA,19000,0,19000,24329.63
050,241,22102,GAS,3500,0,3500,1.01
050,241,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1500,0,1500,169.66
050,241,22200,SERVICIOS DE TELECOMUNICACIONES,5000,0,5000,5565.07
050,241,22201,COMUNICACIONES POSTALES,5000,0,5000,4434.93
050,241,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,10000,0,10000,3210.72
050,241,22755,PROYECTO CORPORACIONES LOCALES,60000,0,60000,11149.32
050,241,22756,GASTOS OPEAS,2000,0,2000,0
050,241,22757,TALLERES DE EMPLEO,23788.8,0,23788.8,18279.35
050,241,22758,CASA DE OFICIOS,0,0,0,0
050,241,22770,TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES.,0,0,0,0
050,241,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,113,0,113,113
050,241,48010,CURSOS DE FORMACIÓN OCUPACIONAL,144705,0,144705,91564.47
050,241,48020,CENTRO FORMACION MUNICIPAL DE PROFESORES,0,0,0,0
050,241,63300,"INVERSION DE REPOSICION EN MAQUINARIA, INST.TECNICAS Y UTILL",0,0,0,0
051,320,12003,SUELDOS DEL GRUPO C1,1781.68,0,1781.68,0
051,320,12100,COMPLEMENTO DE DESTINO,628.84,0,628.84,0
051,320,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
051,320,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
051,320,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,193457.92,0,193457.92,195927
051,320,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,661.2,0,661.2,0
051,320,13002,OTRAS REMUNERACIONES LABORAL FIJO,70190.15,0,70190.15,68996.94
051,320,13100,RETRIBUCIONES LABORAL TEMPORAL,53845.77,0,53845.77,48484.09
051,320,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,2422.5,0,2422.5,0
051,320,15000,PRODUCTIVIDAD,46636.29,0,46636.29,44069.17
051,320,15100,GRATIFICACIONES,231.8,0,231.8,837.31
051,320,15200,OTROS INCENTIVOS AL RENDIMIENTO,19104.69,0,19104.69,4007.17
051,320,15300,COMPLEMENTO DE DEDICACION ESPECIAL,18181.22,0,18181.22,0
051,320,16000,SEGURIDAD SOCIAL,92000,0,92000,97161.22
051,320,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,702.05,0,702.05,3200.95
051,320,16204,ACCION SOCIAL,2584.95,0,2584.95,3062.19
051,320,16205,SEGUROS,1185.6,0,1185.6,1169.69
051,320,16209,OTROS GASTOS SOCIALES,380,0,380,292.51
051,320,20600,ARRENDAMIENTOS DE EQUIPOS PARA PROCESOS DE INFORMACION,10000,0,10000,9725.94
051,320,21200,REPARAC. MANTENI. EDIFICIOS Y CONSERV. EDIFICIOS,2500,0,2500,0
051,320,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2500,0,2500,1144.35
051,320,22100,ENERGÍA ELECTRÍCA,15000,0,15000,8852.89
051,320,22101,AGUA,3000,0,3000,44.2
051,320,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1500,0,1500,169.66
051,320,22200,SERVICIOS DE TELECOMUNICCIONES,5000,0,5000,4984.27
051,320,22639,GASTOS GENERALES DE ACTIVIDADES DE EDUCACION,0,0,0,0
051,320,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,283,0,283,0
051,320,42200,CONVENIO UNED,0,0,0,0
051,320,44907,SUBVENCION PERDIDAS GESTION EDUCACION,138186,0,138186,138186
051,320,63200,INVERSION Y REPOSICION EN EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
051,321,13000,RETRIBUCIONES BÁSICASLABORAL FIJO,245156.57,0,245156.57,229314.14
051,321,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,771.4,0,771.4,0
051,321,13002,OTRAS REMUNERACIONES LABORAL FIJO,71691.83,0,71691.83,61746.26
051,321,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,2261,0,2261,0
051,321,14300,OTRO PERSONAL,22100.14,0,22100.14,29874.95
051,321,15000,PRODUCTIVIDAD,39863.99,0,39863.99,43307.78
051,321,15100,GRATIFICACIONES,55.1,0,55.1,8.75
051,321,15200,OTROS INCENTIVOS AL RENDIMIENTO,21080.5,0,21080.5,0
051,321,15300,COMPLEMENTO DE DEDICACION ESPECIAL,2654.29,0,2654.29,0
051,321,16000,SEGURIDAD SOCIAL,92000,0,92000,93844.16
051,321,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,741,0,741,2542.71
051,321,16204,ACCION SOCIAL,1143.8,0,1143.8,4081.09
051,321,16205,SEGUROS,1111.5,0,1111.5,1128.9
051,321,16209,OTROS GASTOS SOCIALES,190,0,190,107.35
051,321,21200,REPARAC. MANTENI. EDIFICIOS Y CONSERV. EDIFICIOS,1500,0,1500,1500
051,321,22100,ENERGÍA ELECTRÍCA,53200,25000,78200,99217.05
051,321,22101,AGUA,26000,36000,62000,60560.61
051,321,22102,GAS,98000,0,98000,87084.35
051,321,22103,COMBUSTIBLES Y CARBURANTES,20000,0,20000,6228.37
051,321,22104,VESTUARIO,5000,0,5000,1804.01
051,321,22106,PRODUCTOS FARMACÉUTICOS  Y MATERIAL SANITARIO,2500,0,2500,0
051,321,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1000,0,1000,229.74
051,321,22112,MATERIAL ESCUELA INFANTIL,1500,0,1500,159.76
051,321,22117,MATERIAL LÚDICO ESCUELA INFANTIL,1500,0,1500,0
051,321,22612,ACTIVIDADES ESCUELA INFANTIL,1500,0,1500,0
051,321,22718,CONTRATO MANTENIMIENTO ASCENSORES,6000,0,6000,7099.19
051,321,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,5000,0,5000,8171.22
051,321,22728,CONTRATO MANUTENCIÓN NIÑOS ESCUELA INFANTIL,110000,0,110000,80931.31
051,321,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,255,0,255,0
051,321,48006,TRANSFERENCIAS ESCUELAS INFANTILES,592903.4,0,592903.4,474661
051,321,62210,"INVERSIÓN EN COLEGIOS CONVENIO REHABILITACIÓN, ADAPT Y MEJOR",54000,0,54000,0
051,321,63200,INVERSION DE REPOSICION EN EDIFICIOS Y OTRAS CONSTRUCCIONES,10000,0,10000,6355.54
051,323,13100,RETRIBUCIONES LABORAL TEMPORAL,21313.7,0,21313.7,20944.6
051,323,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
051,323,15000,PRODUCTIVIDAD,4297.98,0,4297.98,5155.6
051,323,15100,GRATIFICACIONES,55.1,0,55.1,0
051,323,16000,SEGURIDAD SOCIAL,8000,0,8000,6023.79
051,323,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,49.4,0,49.4,0
051,323,16204,ACCION SOCIAL,163.4,0,163.4,0
051,323,16205,SEGUROS,74.1,0,74.1,40.79
051,323,16209,OTROS GASTOS SOCIALES,23.75,0,23.75,13.7
051,323,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,17,0,17,0
051,323,42200,CONVENIO U.N.E.D,38880,0,38880,11491.89
051,323,48007,PROGRAMAS DE CAPACITACIÓN PROFESIONAL,6000,0,6000,648.23
051,323,48009,CONVENIO ABSENTISMO ESCOLAR,5000,0,5000,2279.76
051,323,48019,PROGRAMA MUNICIPAL APOYO A LA ESCOLARIDAD,5000,0,5000,4559.52
051,324,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,306020.46,0,306020.46,294810
051,324,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,936.7,0,936.7,0
051,324,13002,OTRAS REMUNERACIONES LABORAL FIJO,60391.2,0,60391.2,55501.23
051,324,13100,RETRIBUCIONES LABORAL TEMPORAL,24311.7,0,24311.7,21781.94
051,324,13700,APORTACIÓN AL PLAN DE PENSIONES DEL PERSONAL,2907,0,2907,0
051,324,14300,OTRO PERSONAL,65444.58,0,65444.58,37694.03
051,324,15000,PRODUCTIVIDAD,86909.09,0,86909.09,93810.02
051,324,15100,GRATIFICACIONES,220.4,0,220.4,0
051,324,15200,OTROS INCENTIVOS AL RENDIMIENTO,25597.75,0,25597.75,6270
051,324,15300,COMPLEMENTO DE DEDICACION ESPECIAL,544.66,0,544.66,0
051,324,16000,SEGURIDAD SOCIAL,150000,0,150000,132840.23
051,324,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,1037.4,0,1037.4,74.9
051,324,16204,ACCION SOCIAL,2941.2,0,2941.2,471.86
051,324,16205,SEGUROS,1556.1,0,1556.1,1535.22
051,324,16209,OTROS GASTOS SOCIALES,498.75,0,498.75,398.16
051,324,21200,REPARAC. MANTENI. EDIFICIOS Y CONSERV. EDIFICIOS,3000,0,3000,1241.61
051,324,22100,ENERGÍA ELECTRÍCA,17000,0,17000,12416.89
051,324,22101,AGUA,6000,0,6000,3371.03
051,324,22102,GAS,10300,0,10300,2587.36
051,324,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1500,0,1500,212.08
051,324,22615,GASTOS ESCUELA DE MÚSICA,14000,0,14000,10273.15
051,324,22639,GASTOS GENERALES DE ACTIVIDADES DE EDUCACION,30000,0,30000,7919.01
051,324,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,10000,0,10000,11589.68
051,324,22720,CONTRATO MANTENIMIENTO ALARMAS EDIFICIOS,1000,0,1000,0
051,324,22729,CONTRATO SERVICIOS ACTIVIDADES EXTR ESCOLARES,602000,0,602000,495203.11
051,324,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,357,0,357,83.3
051,334,22644,"INTERCAMBIOS, VISITAS, EXPOSICIONES CULTURALES",0,0,0,0
052,134,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,141392.69,0,141392.69,128906.01
052,134,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,551,0,551,34235.69
052,134,13002,OTRAS REMUNERACIONES LABORAL FIJO,11328.78,0,11328.78,10680.7
052,134,13100,RETRIBUCIONES LABORAL EVENTUAL,44388.6,0,44388.6,43205.82
052,134,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,2099.5,0,2099.5,0
052,134,15000,PRODUCTIVIDAD,116514.95,0,116514.95,115698.43
052,134,15100,GRATIFICACIONES,165.3,0,165.3,0
052,134,15200,OTROS INCENTIVOS AL RENDIMIENTO,15057.5,0,15057.5,0
052,134,15300,COMPLEMENTO DEDICACION ESPECIAL,877.8,0,877.8,0
052,134,16000,SEGURIDAD SOCIAL,80000,0,80000,76723.95
052,134,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,5700,0,5700,0
052,134,16204,ACCION SOCIAL,2124.2,0,2124.2,2169.29
052,134,16205,SEGUROS,963.3,0,963.3,5668.63
052,134,16209,OTROS GASTOS SOCIALES,308.75,0,308.75,174.71
052,134,21400,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN ELEMENTOS TRANSPO",6000,0,6000,6000
052,134,22103,COMBUSTIBLE Y CARBURANTES,8000,0,8000,4765.86
052,134,22104,VESTUARIO.,0,0,0,0
052,134,22111,"SUMINISTROS DE REPUESTOS DE MAQUINARIA, UTILLAJE Y ELEMENTOS",15000,0,15000,1397.25
052,134,22118,ÚTILES,20000,0,20000,3292.86
052,134,22638,GASTOS DIVERSOS DE PROTECCIÓN CIVIL,10000,0,10000,3080.92
052,134,22700,TRABAJOS REALIZADOS POR OTRAS EMPRESAS DE LIMPIEZA Y ASEO,5000,0,5000,0
052,134,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,221,0,221,140
052,134,63300,"INVERSIÓN DE REPOSICIÓN EN MAQUINARIA, INSTALAC. TECNICAS Y",20000,0,20000,1979.82
060,330,12001,SUELDOS DEL GRUPO C1,1781.68,0,1781.68,0
060,330,12100,COMPLEMENTO DE DESTINO,628.84,0,628.84,0
060,330,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
060,330,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
060,330,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,124000.96,0,124000.96,124060.45
060,330,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,385.7,0,385.7,0
060,330,13002,OTRAS REMUNERACIONES LABORAL FIJO,43033.72,0,43033.72,39691.42
060,330,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,1130.5,0,1130.5,0
060,330,15000,PRODUCTIVIDAD,18622.63,0,18622.63,17166.14
060,330,15100,GRATIFICACIONES,66.5,0,66.5,166.25
060,330,15200,OTROS INCENTIVOS AL RENDIMIENTO,11575.75,0,11575.75,7714.29
060,330,15300,COMPLEMENTO DE DEDICACION ESPECIAL,17713.36,0,17713.36,4082.05
060,330,16000,SEGURIDAD SOCIAL,50000,0,50000,50726.57
060,330,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL LABORAL,405.65,0,405.65,1098.74
060,330,16204,ACCION SOCIAL,1277.75,0,1277.75,3528.39
060,330,16205,SEGUROS,592.8,0,592.8,584.85
060,330,16209,OTROS GASTOS SOCIALES,190,0,190,133.67
060,330,20600,ARRENDAMIENTOS DE EQUIPOS PARA PROCESOS DE INFORMACIÓN,10000,0,10000,9725.94
060,330,21200,"REPARACIONES, MANTENIMIENTO Y CONSERVACION EDIFICIOS",3000,0,3000,1409.54
060,330,21400,"REPARACIÓN, MANTENIMIENTO Y CONSERVACIÓN ELEMENTOS TRANSPORT",2000,0,2000,0
060,330,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,4000,0,4000,1549.61
060,330,22100,ENERGÍA ELECTRÍCA,8200,0,8200,6887.6
060,330,22101,AGUA,1000,0,1000,2091.68
060,330,22103,COMBUSTIBLE Y CARBURANTES,7000,0,7000,2396.92
060,330,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1500,0,1500,169.66
060,330,22200,SERVICIO DE TELECOMUNICACIONES,5000,0,5000,3519.57
060,330,22201,COMUNICACIONES POSTALES,5000,0,5000,6480.43
060,330,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,5000,0,5000,5829.62
060,330,22742,COLABORADORES ACTIVIDADES CULTURALES CIUDADANAS,10000,0,10000,5866.38
060,330,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,147,0,147,0
060,330,63208,ADECUACION ESPACIOS EDIFICIO C.CULTURA,0,131129.61,131129.61,131129.61
061,332,12001,SUELDOS DEL GRUPO C1,9771.61,0,9771.61,9938.74
061,332,12006,TRIENIOS,3211.55,0,3211.55,2674.35
061,332,12100,COMPLEMENTO DE DESTINO,6155.7,0,6155.7,6126.49
061,332,12101,COMPLEMENTO ESPECIFICO,5479.5,0,5479.5,5453.51
061,332,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
061,332,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
061,332,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,168498.77,0,168498.77,101269.08
061,332,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,551,0,551,0
061,332,13002,OTRAS REMUNERACIONES LABORAL FIJO,50796.74,0,50796.74,21550.76
061,332,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,1615,0,1615,0
061,332,15000,PRODUCTIVIDAD,28807.65,0,28807.65,16759.12
061,332,15100,GRATIFICACIONES,66.5,0,66.5,0
061,332,15200,OTROS INCENTIVOS AL RENDIMIENTO,16093,0,16093,0
061,332,15300,COMPLEMENTO DEDICACION ESPECIAL,932.8,0,932.8,0
061,332,16000,SEGURIDAD SOCIAL,70000,0,70000,67529.77
061,332,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,553.85,0,553.85,932.82
061,332,16204,ACCION SOCIAL,1767.95,0,1767.95,4912.35
061,332,16205,SEGUROS,815.1,0,815.1,804.17
061,332,16209,OTROS GASTOS SOCIALES,261.25,0,261.25,191.85
061,332,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",20000,0,20000,5186.05
061,332,22100,ENERGÍA ELECTRÍCA,20000,0,20000,3537.41
061,332,22101,AGUA,2500,1500,4000,2101.17
061,332,22613,ANIMACIÓN A LA LECTURA,30000,0,30000,8116.99
061,332,22718,CONTRATO MANTENIMIENTO ASCENSORES,5000,0,5000,3530.99
061,332,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,5000,0,5000,7484.2
061,332,22749,CONTRATO MANTENIMIENTO CAPI,23500,0,23500,0
061,332,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,198,0,198,0
061,332,62501,INVERSION EQUIPAMIENTO MATERIAL ARCHIVO BIBLIOTECA/LUDOTECA,0,115218.92,115218.92,115218.92
061,333,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,5000,0,5000,5000
061,333,21200,REPARAC. MANTENI. Y CONSERVACION DE EDIFICIOS,3000,0,3000,1056
061,333,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,3500,0,3500,1430.46
061,333,22100,ENERGÍA ELECTRÍCA,135000,0,135000,12793.81
061,333,22101,AGUA,2500,0,2500,2426.5
061,333,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1000,0,1000,512.08
