#EJECUCIÓN GASTOS CORRIENTES EJERCICIO 2011,,,,,,,
#Org.,Prog.,Econ.,DENOMINACIÓN DE LAS APLICACIONES,Créditos Iniciales,Modificaciones,Créditos Totales,Obligaciones Reconocidas
40,232,22642,GASTOS DIVERSOS.,0,0,0,0
40,232,22724,COMIDA CONFRATERNIZACIÓN,30000,0,30000,0
40,232,22727,CONTRATO PUNTO DE ENCUENTRO FAMILIAR,58500,0,58500,45607.06
40,232,22754,CENTRO DE OCIO MAYORES,190000,0,190000,167595.42
40,232,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,51,0,51,50.24
40,232,48013,CONVENIO INMIGRACIÓN,40000,0,40000,23620.21
40,232,48021,AYUDAS MEJORA HABITABILIDAD,15000,0,15000,13379.69
40,233,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,73756.29,0,73756.29,73797.43
40,233,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,165.3,0,165.3,0
40,233,13002,OTRAS REMUNERACIONES LABORAL FIJO,12801.36,0,12801.36,13046.51
40,233,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,484.5,0,484.5,0
40,233,15000,PRODUCTIVIDAD,10037.47,0,10037.47,10037.72
40,233,15200,OTROS INCENTIVOS AL RENDIMIENTO,4517.25,0,4517.25,420
40,233,15300,COMPLEMENTO DE DEDICACION ESPECIAL,582.66,0,582.66,0
40,233,16000,SEGURIDAD SOCIAL,24000,0,24000,21621.49
40,233,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,148.2,0,148.2,582.68
40,233,16204,ACCION SOCIAL,490.2,0,490.2,362.09
40,233,16205,SEGUROS,222.3,0,222.3,219.32
40,233,16209,OTROS GASTOS SOCIALES,71.25,0,71.25,40.53
40,233,22726,CONTRATO SERVICIO DE AYUDA A DOMICILIO,961459,0,961459,625522.58
40,233,22740,CONTRATO SERVICIO DE TELEASISTENCIA,30000,0,30000,24233.27
40,233,22760,CONTRATO ESTANCIAS EN RESIDENCIA PRIVADA,1100000,0,1100000,904354.67
40,233,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,51,0,51,24.95
40,233,62201,CENTRO ASISTENCIA TERAPEUT.REHABILIT.DISCAPACIT Y AREA DEPOR,0,1470996,1470996,1467577.93
40,233,62502,MOBILIARIO CENTRO ASIST.TERAPT.Y REHABILITAC.DISCAPAC. Y A.D,0,133451,133451,133450.71
50,241,12003,SUELDOS DEL GRUPO C1,1781.68,0,1781.68,0
50,241,12100,COMPLEMENTO DE DESTINO,628.84,0,628.84,0
50,241,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
50,241,13000,RETRIBUCIONES BÁSICAS  LABORAL FIJO,90152.74,0,90152.74,91703.57
50,241,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,275.5,0,275.5,0
50,241,13002,OTRAS REMUNERACIONES LABORAL FIJO,30585.73,0,30585.73,29511.23
50,241,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,807.5,0,807.5,0
50,241,14300,OTRO PERSONAL,656890.44,0,656890.44,713580.09
50,241,15000,PRODUCTIVIDAD,14895.3,0,14895.3,31740.14
50,241,15100,GRATIFICACIONES,3207.2,0,3207.2,0
50,241,15200,OTROS INCENTIVOS AL RENDIMIENTO,8564.25,0,8564.25,200
50,241,15300,COMPLEMENTO DE DEDICACION ESPECIAL,2014.65,0,2014.65,0
50,241,16000,SEGURIDAD SOCIAL,270000,0,270000,210368.68
50,241,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,306.85,0,306.85,1625.77
50,241,16204,ACCION SOCIAL,950.95,0,950.95,552.72
50,241,16205,SEGUROS,4668.3,0,4668.3,4605.67
50,241,16209,OTROS GASTOS SOCIALES,142.5,0,142.5,1983.06
50,241,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,10000,0,10000,9725.94
50,241,21200,"REPARACIONES, MANTENIMIENTO Y CONSERVACION EDIFICIOS",2000,0,2000,633.48
50,241,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2500,0,2500,4530.8
50,241,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,5000,0,5000,0
50,241,22100,ENERGÍA ELECTRÍCA,22500,0,22500,21936.94
50,241,22101,AGUA,19000,0,19000,24329.63
50,241,22102,GAS,3500,0,3500,1.01
50,241,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1500,0,1500,169.66
50,241,22200,SERVICIOS DE TELECOMUNICACIONES,5000,0,5000,5565.07
50,241,22201,COMUNICACIONES POSTALES,5000,0,5000,4434.93
50,241,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,10000,0,10000,3210.72
50,241,22755,PROYECTO CORPORACIONES LOCALES,60000,0,60000,11149.32
50,241,22756,GASTOS OPEAS,2000,0,2000,0
50,241,22757,TALLERES DE EMPLEO,23788.8,0,23788.8,18279.35
50,241,22758,CASA DE OFICIOS,0,0,0,0
50,241,22770,TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES.,0,0,0,0
50,241,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,113,0,113,113
50,241,48010,CURSOS DE FORMACIÓN OCUPACIONAL,144705,0,144705,91564.47
50,241,48020,CENTRO FORMACION MUNICIPAL DE PROFESORES,0,0,0,0
50,241,63300,"INVERSION DE REPOSICION EN MAQUINARIA, INST.TECNICAS Y UTILL",0,0,0,0
41,313,12002,SUELDOS DEL GRUPO A1,15445.2,0,15445.2,3465.43
41,313,12100,COMPLEMENTO DE DESTINO,11141.75,0,11141.75,2307.96
41,313,12101,COMPLEMENTO ESPECIFICO,7821.05,0,7821.05,1620.06
41,313,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
41,313,12700,CONTRIBUCIONES A  PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
41,313,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,31930.36,0,31930.36,31827.35
41,313,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,55.1,0,55.1,0
41,313,13002,OTRAS REMUNERACIOES LABORAL FIJO,7821.05,0,7821.05,7821.1
41,313,13100,RETRIBUCIONES LABORAL TEMPORAL,19366.06,0,19366.06,17515.71
41,313,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,323,0,323,0
41,313,15000,PRODUCTIVIDAD,9640.35,0,9640.35,5913.3
41,313,15100,GRATIFICACIONES,121.6,0,121.6,2983.8
41,313,15200,OTROS INCENTIVOS AL RENDIMIENTO,2541.25,0,2541.25,0
41,313,15300,COMPLEMENTO DEDICACION ESPECIAL,601.52,0,601.52,0
41,313,16000,SEGURIDAD SOCIAL,25000,0,25000,25046.25
41,313,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,158.65,0,158.65,601.58
41,313,16204,ACCION SOCIAL,460.75,0,460.75,965.97
41,313,16205,SEGUROS,222.3,0,222.3,219.32
41,313,16209,OTROS GASTOS SOCIALES,71.25,0,71.25,40.53
41,313,22200,SERVICIOS DE TELECOMUNICACIONES,1500,0,1500,531.79
41,313,22628,PROGRAMAS SALUD PÚBLICA,10000,0,10000,3393.47
41,313,22640,ACTIVIDADES RED CIUDADES SALUDABLES,2500,0,2500,1000
41,313,22700,TRABAJOS REALIZADOS POR OTRAS EMPRESAS LIMPIEZA Y ASEO,30000,5373.85,35373.85,22841.92
41,313,22744,PROGRAMAS DE SALUD PÚBLICA,30000,0,30000,27398.01
41,313,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,62,0,62,0
41,313,44912,OTRAS SUBV A ENTES PÚBLIC Y SOCIED MERCANT DE LA ENT LOCAL.,0,0,0,0
51,320,12003,SUELDOS DEL GRUPO C1,1781.68,0,1781.68,0
51,320,12100,COMPLEMENTO DE DESTINO,628.84,0,628.84,0
51,320,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
51,320,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
51,320,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,193457.92,0,193457.92,195927
51,320,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,661.2,0,661.2,0
51,320,13002,OTRAS REMUNERACIONES LABORAL FIJO,70190.15,0,70190.15,68996.94
51,320,13100,RETRIBUCIONES LABORAL TEMPORAL,53845.77,0,53845.77,48484.09
51,320,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,2422.5,0,2422.5,0
51,320,15000,PRODUCTIVIDAD,46636.29,0,46636.29,44069.17
51,320,15100,GRATIFICACIONES,231.8,0,231.8,837.31
51,320,15200,OTROS INCENTIVOS AL RENDIMIENTO,19104.69,0,19104.69,4007.17
51,320,15300,COMPLEMENTO DE DEDICACION ESPECIAL,18181.22,0,18181.22,0
51,320,16000,SEGURIDAD SOCIAL,92000,0,92000,97161.22
51,320,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,702.05,0,702.05,3200.95
51,320,16204,ACCION SOCIAL,2584.95,0,2584.95,3062.19
51,320,16205,SEGUROS,1185.6,0,1185.6,1169.69
51,320,16209,OTROS GASTOS SOCIALES,380,0,380,292.51
51,320,20600,ARRENDAMIENTOS DE EQUIPOS PARA PROCESOS DE INFORMACION,10000,0,10000,9725.94
51,320,21200,REPARAC. MANTENI. EDIFICIOS Y CONSERV. EDIFICIOS,2500,0,2500,0
51,320,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2500,0,2500,1144.35
51,320,22100,ENERGÍA ELECTRÍCA,15000,0,15000,8852.89
51,320,22101,AGUA,3000,0,3000,44.2
51,320,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1500,0,1500,169.66
51,320,22200,SERVICIOS DE TELECOMUNICCIONES,5000,0,5000,4984.27
51,320,22639,GASTOS GENERALES DE ACTIVIDADES DE EDUCACION,0,0,0,0
51,320,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,283,0,283,0
51,320,42200,CONVENIO UNED,0,0,0,0
51,320,44907,SUBVENCION PERDIDAS GESTION EDUCACION,138186,0,138186,138186
51,320,63200,INVERSION Y REPOSICION EN EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
51,321,13000,RETRIBUCIONES BÁSICASLABORAL FIJO,245156.57,0,245156.57,229314.14
51,321,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,771.4,0,771.4,0
51,321,13002,OTRAS REMUNERACIONES LABORAL FIJO,71691.83,0,71691.83,61746.26
51,321,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,2261,0,2261,0
51,321,14300,OTRO PERSONAL,22100.14,0,22100.14,29874.95
51,321,15000,PRODUCTIVIDAD,39863.99,0,39863.99,43307.78
51,321,15100,GRATIFICACIONES,55.1,0,55.1,8.75
51,321,15200,OTROS INCENTIVOS AL RENDIMIENTO,21080.5,0,21080.5,0
51,321,15300,COMPLEMENTO DE DEDICACION ESPECIAL,2654.29,0,2654.29,0
51,321,16000,SEGURIDAD SOCIAL,92000,0,92000,93844.16
51,321,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,741,0,741,2542.71
51,321,16204,ACCION SOCIAL,1143.8,0,1143.8,4081.09
51,321,16205,SEGUROS,1111.5,0,1111.5,1128.9
51,321,16209,OTROS GASTOS SOCIALES,190,0,190,107.35
51,321,21200,REPARAC. MANTENI. EDIFICIOS Y CONSERV. EDIFICIOS,1500,0,1500,1500
51,321,22100,ENERGÍA ELECTRÍCA,53200,25000,78200,99217.05
51,321,22101,AGUA,26000,36000,62000,60560.61
51,321,22102,GAS,98000,0,98000,87084.35
51,321,22103,COMBUSTIBLES Y CARBURANTES,20000,0,20000,6228.37
51,321,22104,VESTUARIO,5000,0,5000,1804.01
51,321,22106,PRODUCTOS FARMACÉUTICOS  Y MATERIAL SANITARIO,2500,0,2500,0
51,321,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1000,0,1000,229.74
51,321,22112,MATERIAL ESCUELA INFANTIL,1500,0,1500,159.76
51,321,22117,MATERIAL LÚDICO ESCUELA INFANTIL,1500,0,1500,0
51,321,22612,ACTIVIDADES ESCUELA INFANTIL,1500,0,1500,0
51,321,22718,CONTRATO MANTENIMIENTO ASCENSORES,6000,0,6000,7099.19
51,321,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,5000,0,5000,8171.22
51,321,22728,CONTRATO MANUTENCIÓN NIÑOS ESCUELA INFANTIL,110000,0,110000,80931.31
51,321,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,255,0,255,0
51,321,48006,TRANSFERENCIAS ESCUELAS INFANTILES,592903.4,0,592903.4,474661
51,321,62210,"INVERSIÓN EN COLEGIOS CONVENIO REHABILITACIÓN, ADAPT Y MEJOR",54000,0,54000,0
51,321,63200,INVERSION DE REPOSICION EN EDIFICIOS Y OTRAS CONSTRUCCIONES,10000,0,10000,6355.54
51,323,13100,RETRIBUCIONES LABORAL TEMPORAL,21313.7,0,21313.7,20944.6
51,323,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
51,323,15000,PRODUCTIVIDAD,4297.98,0,4297.98,5155.6
51,323,15100,GRATIFICACIONES,55.1,0,55.1,0
51,323,16000,SEGURIDAD SOCIAL,8000,0,8000,6023.79
51,323,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,49.4,0,49.4,0
51,323,16204,ACCION SOCIAL,163.4,0,163.4,0
51,323,16205,SEGUROS,74.1,0,74.1,40.79
51,323,16209,OTROS GASTOS SOCIALES,23.75,0,23.75,13.7
51,323,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,17,0,17,0
51,323,42200,CONVENIO U.N.E.D,38880,0,38880,11491.89
51,323,48007,PROGRAMAS DE CAPACITACIÓN PROFESIONAL,6000,0,6000,648.23
51,323,48009,CONVENIO ABSENTISMO ESCOLAR,5000,0,5000,2279.76
51,323,48019,PROGRAMA MUNICIPAL APOYO A LA ESCOLARIDAD,5000,0,5000,4559.52
51,324,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,306020.46,0,306020.46,294810
51,324,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,936.7,0,936.7,0
51,324,13002,OTRAS REMUNERACIONES LABORAL FIJO,60391.2,0,60391.2,55501.23
51,324,13100,RETRIBUCIONES LABORAL TEMPORAL,24311.7,0,24311.7,21781.94
51,324,13700,APORTACIÓN AL PLAN DE PENSIONES DEL PERSONAL,2907,0,2907,0
51,324,14300,OTRO PERSONAL,65444.58,0,65444.58,37694.03
51,324,15000,PRODUCTIVIDAD,86909.09,0,86909.09,93810.02
51,324,15100,GRATIFICACIONES,220.4,0,220.4,0
51,324,15200,OTROS INCENTIVOS AL RENDIMIENTO,25597.75,0,25597.75,6270
51,324,15300,COMPLEMENTO DE DEDICACION ESPECIAL,544.66,0,544.66,0
51,324,16000,SEGURIDAD SOCIAL,150000,0,150000,132840.23
51,324,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,1037.4,0,1037.4,74.9
51,324,16204,ACCION SOCIAL,2941.2,0,2941.2,471.86
51,324,16205,SEGUROS,1556.1,0,1556.1,1535.22
51,324,16209,OTROS GASTOS SOCIALES,498.75,0,498.75,398.16
51,324,21200,REPARAC. MANTENI. EDIFICIOS Y CONSERV. EDIFICIOS,3000,0,3000,1241.61
51,324,22100,ENERGÍA ELECTRÍCA,17000,0,17000,12416.89
51,324,22101,AGUA,6000,0,6000,3371.03
51,324,22102,GAS,10300,0,10300,2587.36
51,324,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1500,0,1500,212.08
51,324,22615,GASTOS ESCUELA DE MÚSICA,14000,0,14000,10273.15
51,324,22639,GASTOS GENERALES DE ACTIVIDADES DE EDUCACION,30000,0,30000,7919.01
51,324,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,10000,0,10000,11589.68
51,324,22720,CONTRATO MANTENIMIENTO ALARMAS EDIFICIOS,1000,0,1000,0
51,324,22729,CONTRATO SERVICIOS ACTIVIDADES EXTR ESCOLARES,602000,0,602000,495203.11
51,324,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,357,0,357,83.3
60,330,12001,SUELDOS DEL GRUPO C1,1781.68,0,1781.68,0
60,330,12100,COMPLEMENTO DE DESTINO,628.84,0,628.84,0
60,330,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
60,330,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
60,330,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,124000.96,0,124000.96,124060.45
60,330,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,385.7,0,385.7,0
60,330,13002,OTRAS REMUNERACIONES LABORAL FIJO,43033.72,0,43033.72,39691.42
60,330,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,1130.5,0,1130.5,0
60,330,15000,PRODUCTIVIDAD,18622.63,0,18622.63,17166.14
60,330,15100,GRATIFICACIONES,66.5,0,66.5,166.25
60,330,15200,OTROS INCENTIVOS AL RENDIMIENTO,11575.75,0,11575.75,7714.29
60,330,15300,COMPLEMENTO DE DEDICACION ESPECIAL,17713.36,0,17713.36,4082.05
60,330,16000,SEGURIDAD SOCIAL,50000,0,50000,50726.57
60,330,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL LABORAL,405.65,0,405.65,1098.74
60,330,16204,ACCION SOCIAL,1277.75,0,1277.75,3528.39
60,330,16205,SEGUROS,592.8,0,592.8,584.85
60,330,16209,OTROS GASTOS SOCIALES,190,0,190,133.67
60,330,20600,ARRENDAMIENTOS DE EQUIPOS PARA PROCESOS DE INFORMACIÓN,10000,0,10000,9725.94
60,330,21200,"REPARACIONES, MANTENIMIENTO Y CONSERVACION EDIFICIOS",3000,0,3000,1409.54
60,330,21400,"REPARACIÓN, MANTENIMIENTO Y CONSERVACIÓN ELEMENTOS TRANSPORT",2000,0,2000,0
60,330,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,4000,0,4000,1549.61
60,330,22100,ENERGÍA ELECTRÍCA,8200,0,8200,6887.6
60,330,22101,AGUA,1000,0,1000,2091.68
60,330,22103,COMBUSTIBLE Y CARBURANTES,7000,0,7000,2396.92
60,330,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1500,0,1500,169.66
60,330,22200,SERVICIO DE TELECOMUNICACIONES,5000,0,5000,3519.57
60,330,22201,COMUNICACIONES POSTALES,5000,0,5000,6480.43
60,330,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,5000,0,5000,5829.62
60,330,22742,COLABORADORES ACTIVIDADES CULTURALES CIUDADANAS,10000,0,10000,5866.38
60,330,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,147,0,147,0
60,330,63208,ADECUACION ESPACIOS EDIFICIO C.CULTURA,0,131129.61,131129.61,131129.61
61,332,12001,SUELDOS DEL GRUPO C1,9771.61,0,9771.61,9938.74
61,332,12006,TRIENIOS,3211.55,0,3211.55,2674.35
61,332,12100,COMPLEMENTO DE DESTINO,6155.7,0,6155.7,6126.49
61,332,12101,COMPLEMENTO ESPECIFICO,5479.5,0,5479.5,5453.51
61,332,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
61,332,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
61,332,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,168498.77,0,168498.77,101269.08
61,332,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,551,0,551,0
61,332,13002,OTRAS REMUNERACIONES LABORAL FIJO,50796.74,0,50796.74,21550.76
61,332,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,1615,0,1615,0
61,332,15000,PRODUCTIVIDAD,28807.65,0,28807.65,16759.12
61,332,15100,GRATIFICACIONES,66.5,0,66.5,0
61,332,15200,OTROS INCENTIVOS AL RENDIMIENTO,16093,0,16093,0
61,332,15300,COMPLEMENTO DEDICACION ESPECIAL,932.8,0,932.8,0
61,332,16000,SEGURIDAD SOCIAL,70000,0,70000,67529.77
61,332,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,553.85,0,553.85,932.82
61,332,16204,ACCION SOCIAL,1767.95,0,1767.95,4912.35
61,332,16205,SEGUROS,815.1,0,815.1,804.17
61,332,16209,OTROS GASTOS SOCIALES,261.25,0,261.25,191.85
61,332,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",20000,0,20000,5186.05
61,332,22100,ENERGÍA ELECTRÍCA,20000,0,20000,3537.41
61,332,22101,AGUA,2500,1500,4000,2101.17
61,332,22613,ANIMACIÓN A LA LECTURA,30000,0,30000,8116.99
61,332,22718,CONTRATO MANTENIMIENTO ASCENSORES,5000,0,5000,3530.99
61,332,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,5000,0,5000,7484.2
61,332,22749,CONTRATO MANTENIMIENTO CAPI,23500,0,23500,0
61,332,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,198,0,198,0
61,332,62501,INVERSION EQUIPAMIENTO MATERIAL ARCHIVO BIBLIOTECA/LUDOTECA,0,115218.92,115218.92,115218.92
61,333,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,5000,0,5000,5000
61,333,21200,REPARAC. MANTENI. Y CONSERVACION DE EDIFICIOS,3000,0,3000,1056
61,333,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,3500,0,3500,1430.46
61,333,22100,ENERGÍA ELECTRÍCA,135000,0,135000,12793.81
61,333,22101,AGUA,2500,0,2500,2426.5
61,333,22110,PRODUCTOS DE LIMPIEZA Y ASEO,1000,0,1000,512.08
61,333,22111,"SUMIN. DE REPUESTOS DE MAQUINARIA, UTILLAJE Y ELETOS.TTE.",1500,0,1500,261.96
61,333,22200,COMUNICACIONES TELEFÓNICAS,5000,0,5000,2986.7
61,333,22614,PROGRAMAS CENTRO CULTURAL INFANTA CRISTINA,30000,0,30000,7757.37
61,333,22718,CONTRATO MANTENIMIENTO ASCENSORES,5000,0,5000,2209.2
61,333,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,5000,0,5000,3322.88
61,333,22720,CONTRATO MANTENIMIENTO ALARMAS EDIFICIOS,600,0,600,0
51,334,22644,"INTERCAMBIOS, VISITAS, EXPOSICIONES CULTURALES",0,0,0,0
61,334,12001,SUELDOS DEL GRUPO A2,13108.32,0,13108.32,12806.58
61,334,12006,TRIENIOS,2850.46,0,2850.46,2807.64
61,334,12100,COMPLEMENTO DE DESTINO,8160.81,0,8160.81,8160.88
61,334,12101,COMPLEMENTO ESPECIFICO,13832.81,0,13832.81,13832.84
61,334,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
61,334,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
61,334,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,36747.79,0,36747.79,35972.23
61,334,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,110.2,0,110.2,0
61,334,13002,OTRAS REMUNERACIONES LABORAL FIJO,10146.6,0,10146.6,10146.64
61,334,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,323,0,323,0
61,334,14300,OTRO PERSONAL,23681.28,0,23681.28,22580.83
61,334,15000,PRODUCTIVIDAD,8142.93,0,8142.93,13656.93
61,334,15100,GRATIFICACIONES,121.6,0,121.6,0
61,334,15200,OTROS INCENTIVOS AL RENDIMIENTO,4047,0,4047,1700.9
61,334,15300,COMPLEMENTO DEDICACION ESPECIAL,4273.83,0,4273.83,2381.26
61,334,16000,SEGURIDAD SOCIAL,31000,0,31000,30118.9
61,334,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,208.05,0,208.05,191.8
61,334,16204,ACCION SOCIAL,460.75,0,460.75,1021.55
61,334,16205,SEGUROS,296.4,0,296.4,292.42
61,334,16209,OTROS GASTOS SOCIALES,95,0,95,66.82
61,334,22618,FESTIVALES CULTURALES,30000,0,30000,9572.69
61,334,22620,PROMOCIÓN BANDA MUNICIPAL Y CORO,90000,0,90000,41015
61,334,22630,PROGRAMACIÓN SOCIOCULTURAL,30000,0,30000,27989.16
61,334,22750,CONTRATO APOYO PROGRAMACION CULTURAL,0,0,0,0
61,334,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,79,0,79,0
61,334,48011,PREMIOS CARTELES Y CERTÁMENES,15000,0,15000,0
61,334,48012,PINTOARTE,20000,0,20000,0
61,334,62500,INVERSION NUEVA EN MOBILIARIO,0,0,0,0
61,335,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,39031.13,0,39031.13,27468.28
61,335,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,165.3,0,165.3,0
61,335,13002,OTRAS REMUNERACIONES LABORAL FIJO,16322.83,0,16322.83,11303.6
61,335,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,484.5,0,484.5,0
61,335,15000,PRODUCTIVIDAD,6868.59,0,6868.59,4677.82
61,335,15200,OTROS INCENTIVOS AL RENDIMIENTO,4517.25,0,4517.25,3238.28
61,335,15300,COMPLEMENTO DEDICACION ESPECIAL,5041.94,0,5041.94,1606.36
61,335,16000,SEGURIDAD SOCIAL,18000,0,18000,16803.17
61,335,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,148.2,0,148.2,197.4
61,335,16204,ACCION SOCIAL,490.2,0,490.2,0
61,335,16205,SEGUROS,222.3,0,222.3,219.32
61,335,16209,OTROS GASTOS SOCIALES,71.25,0,71.25,50.47
61,335,21200,REPARAC. MANTENI. Y CONSERVACION DE EDIFICIOS,10000,0,10000,10000
61,335,22100,ENERGÍA ELECTRÍCA,71300,0,71300,27272.05
61,335,22101,AGUA,6000,0,6000,5565.81
61,335,22719,CONTRATO MANTENIMIENTO CLIMATIZACION,5000,0,5000,2951.34
61,335,22720,CONTRATO MANTENIMIENTO ALARMAS EDIFICIOS,590,0,590,0
61,335,22723,CONTRATO ILUMINACION Y SONIDO TEATRO,45000,0,45000,37091.14
61,335,22725,CONTRATO SERVICIOS TAQUILLERO Y ACOMODADORES TEATRO,25000,0,25000,22134.74
61,335,22748,PROGRAMACIÓN TEATRO MUNICIPAL,170000,0,170000,12808.38
61,335,23120,LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO,51,0,51,0
61,336,48015,PARQUE ARQUEOLOGICO,109000,0,109000,454.3
61,338,20900,CANONES (SG E),20000,0,20000,3340.2
61,338,22401,SEGUROS SUSPENSION DE ACTUACIONES,15000,0,15000,0
61,338,22607,FESTEJOS TAURINOS,70000,0,70000,20471.49
61,338,22619,FIESTAS DE CARNAVALES Y NAVIDAD,85000,0,85000,44399.07
61,338,22623,FIESTAS PATRONALES,175000,0,175000,184002.04
61,338,22730,CONTRATO ILUMINACIÓN DE FIESTAS,105000,0,105000,77295.17
61,338,22732,CONTRATO FUEGOS ARTIFICIALES,30000,0,30000,0
70,340,12001,SUELDOS DEL GRUPO C1,1781.68,0,1781.68,0
70,340,12100,COMPLEMENTO DE DESTINO,628.84,0,628.84,0
70,340,12200,RETRIBUCIONES EN ESPECIE,61.75,0,61.75,0
70,340,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,161.5,0,161.5,0
70,340,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,48289.52,0,48289.52,52021.45
70,340,13001,HORAS EXTRAORDINARIAS LABORAL FIJO,165.3,0,165.3,0
70,340,13002,OTRAS REMUNERACIONES LABORAL FIJO,19193.85,0,19193.85,15713.88
