#EJECUCIÓN GASTOS CORRIENTES EJERCICIO 2012,,,,,,,
#Org.,Prog.,Econ.,DENOMINACIÓN DE LAS APLICACIONES,Créditos Iniciales,Modificaciones,Créditos Totales,Obligaciones Reconocidas
B04,922,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO.,10000,0,10000,295.21
B04,922,22200,SERVICIOS DE TELECOMUNICACIONES.,20000,0,20000,11546.4
B04,922,22201,COMUNICACIONES POSTALES.,40000,0,40000,27376.96
B04,922,22603,PUBLICACIÓN EN DIARIOS OFICIALES.,40000,0,40000,33238.53
B04,922,22604,"JURÍDICOS, CONTENCIOSOS.",25000,0,25000,65081.94
B04,922,22621,"NOTIFICACIONES, BANDOS E INFORMAS",7000,0,7000,0
B04,922,22716,T.R.O.E.P.: MANTENIMIENTO ADMINISTRACION GENERAL,25000,0,25000,19003.76
B04,922,22718,T.R.O.E.P.: MANTENIMIENTO ASCENSORES,6100,0,6100,9138.99
B04,922,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,7000,0,7000,22984.45
B04,922,22720,T.R.O.E.P.: MANTENIMIENTO ALARMAS EDIFICIOS,12000,0,12000,0
B04,922,22765,T.R.O.E.P.: FORMACION CONTINUA PERSONAL MUNICIPAL,14003.33,0,14003.33,6610.01
B04,922,23120,LOCOMOCION DEL PERSONAL NO DIRECTIVO.,400,0,400,160.39
B04,922,23300,INDEMNIZACIONES POR RESPONSABILIDAD PATRIMONIAL,50000,0,50000,19854.71
B04,922,83000,ANTICIPOS REINTEGRABLES AL PERSONAL,30000,0,30000,30000
B04,925,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,146519.24,-9152.67,137366.57,126448.67
B04,925,13002,OTRAS REMUNERACIONES LABORAL FIJO,57940.54,-4421.19,53519.35,45884.43
B04,925,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,1551.06,0,1551.06,1044.44
B04,925,15000,PRODUCTIVIDAD,24285.1,-1054.22,23230.88,19291.98
B04,925,15200,OTROS INCENTIVOS AL RENDIMIENTO,15205.78,-1214.22,13991.56,10690.23
B04,925,16000,SEGURIDAD SOCIAL.,77553.48,-4024.58,73528.9,62276.55
B04,925,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,1163.3,0,1163.3,1016.47
B04,925,16204,ACCIÓN SOCIAL.,3179.69,0,3179.69,1069.68
B04,925,16205,SEGUROS.,1085.74,0,1085.74,1105.81
B04,925,16209,OTROS GASTOS SOCIALES.,387.76,0,387.76,452.58
B04,925,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE.,1000,0,1000,99.78
B04,925,22200,SERVICIOS DE TELECOMUNICACIONES.,4400,0,4400,2761.84
B04,925,22201,COMUNICACIONES POSTALES.,2800,0,2800,1915.09
C01,230,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,159083.5,-26365.38,132718.12,140452.57
C01,230,13002,OTRAS REMUNERACIONES LABORAL FIJO,44753.31,0,44753.31,40639.9
C01,230,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,1331.45,0,1331.45,896.56
C01,230,15000,PRODUCTIVIDAD,21427.3,-800,20627.3,19073.98
C01,230,16000,SEGURIDAD SOCIAL.,69766.47,-2720.89,67045.58,56023.47
C01,230,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,998.56,0,998.56,2146.4
C01,230,16204,ACCIÓN SOCIAL.,2729.47,0,2729.47,1374.57
C01,230,16205,SEGUROS.,932.01,0,932.01,949.23
C01,230,16209,OTROS GASTOS SOCIALES.,332.86,0,332.86,303.84
C01,230,20200,ARRENDAMIENTOS VIVIENDAS IVIMA,5100,0,5100,4879.38
C01,230,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,7500,0,7500,7983.22
C01,230,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,2000,0,2000,0
C01,230,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,3500,0,3500,349.22
C01,230,22100,SUMINISTROS: ENERGÍA ELÉCTRICA.,16000,6365.38,22365.38,22007.6
C01,230,22101,SUMINISTROS: AGUA.,2500,0,2500,1153.76
C01,230,22110,SUMINISTROS. PRODUCTOS DE LIMPIEZA Y ASEO.,500,0,500,0
C01,230,22200,SERVICIOS DE TELECOMUNICACIONES.,11300,0,11300,5365.37
C01,230,22201,COMUNICACIONES POSTALES,7500,0,7500,5134.34
C01,230,22718,T.R.O.E.P.: MANTENIMIENTO ASCENSORES,6400,0,6400,7175.07
C01,230,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,8000,0,8000,7288.78
C01,230,23120,LOCOMOCION DEL PERSONAL NO DIRECTIVO,200,0,200,0
C01,230,62300,INVERSION MEJORA ACCESIBILIDAD,200000,0,200000,0
C01,231,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,346767.54,0,346767.54,269237.39
C01,231,13002,OTRAS REMUNERACIONES LABORAL FIJO,49375.9,-1000,48375.9,44939.9
C01,231,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,2556.73,0,2556.73,1721.62
C01,231,15000,PRODUCTIVIDAD,41193.18,-3000,38193.18,34585.28
C01,231,16000,SEGURIDAD SOCIAL.,127836.56,-6985.62,120850.94,102654.58
C01,231,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,1917.54,-70,1847.54,1708.91
C01,231,16204,ACCIÓN SOCIAL.,5241.29,0,5241.29,3016.16
C01,231,16205,SEGUROS.,1789.71,0,1789.71,1822.77
C01,231,16209,OTROS GASTOS SOCIALES.,639.18,0,639.18,626.29
C01,231,22625,ACTIVIDADES COLECTIVO DISCAPACITADOS,25100,0,25100,25035
C01,231,22726,T.R.O.E.P.: CONTRATO SERVICIO AYUDA A DOMICILIO,730030.08,0,730030.08,524868.26
C01,231,22727,T.R.O.E.P.: PUNTO DE ENCUENTRO FAMILIAR,39000,0,39000,42120
C01,231,22741,T.R.O.E.P.: ATENCION AL MENOR Y A LA FAMILIA,47000,0,47000,32410.06
C01,231,22747,T.R.O.E.P.: CONTRATOS ADMINISTRATIVOS SERVICIOS SOCIALES,400,0,400,156.4
C01,231,22760,CONTRATO ESTANCIAS EN RESIDENCIA PRIVADA,950732.64,0,950732.64,719226.89
C01,231,22774,T.R.O.E.P.: PROGRAMA DE RESPIRO,10000,0,10000,9217.2
C01,231,23120,LOCOMOCION DEL PERSONAL NO DIRECTIVO,300,0,300,86.05
C01,231,23300,INDEMNIZACIONES CUMPLIMIENTO SENTENCIA,250000,0,250000,0
C01,231,48013,CONVENIO INMIGRACION,30000,0,30000,0
C01,231,48018,EMERGENCIA SOCIAL BASICA,250000,0,250000,95684.25
C01,231,48021,AYUDAS MEJORA HABITABILIDAD,15000,0,15000,12697.6
C02,241,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,78706.74,0,78706.74,72651.16
C02,241,13002,OTRAS REMUNERACIONES LABORAL FIJO,25566.66,0,25566.66,23661.31
C02,241,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,703.1,0,703.1,473.45
C02,241,14300,OTRO PERSONAL,658735,-228000,430735,423131.6
C02,241,15000,PRODUCTIVIDAD,11416.3,0,11416.3,17506.91
C02,241,16000,SEGURIDAD SOCIAL.,317155.3,-12000.99,305154.31,256340.76
C02,241,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,527.32,0,527.32,1239.51
C02,241,16204,ACCIÓN SOCIAL.,1441.36,0,1441.36,1991.94
C02,241,16205,SEGUROS.,492.17,0,492.17,501.27
C02,241,16209,OTROS GASTOS SOCIALES.,175.77,0,175.77,160.96
C02,241,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,7500,0,7500,7983.22
C02,241,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,1000,0,1000,0
C02,241,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE.,3000,0,3000,299.33
C02,241,22100,SUMINISTROS: ENERGÍA ELÉCTRICA.,27480,0,27480,28865.47
C02,241,22101,SUMINISTROS: AGUA.,26000,3000,29000,28459.77
C02,241,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO.,300,0,300,0
C02,241,22200,SERVICIOS DE TELECOMUNICACIONES.,6450,0,6450,6188.97
C02,241,22201,COMUNICACIONES POSTALES.,5650,0,5650,3865.14
C02,241,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,8000,0,8000,14344.98
C02,241,22755,T.R.O.E.P.: PROYECTO CORPORACIONES LOCALES,30000,0,30000,534.45
C02,241,22757,T.R.O.E.P.: TALLERES DE EMPLEO,24500,0,24500,15015.61
C02,241,22758,GASTOS EJECUCION OPEAS,3000,0,3000,0
C02,241,22772,T.R.O.E.P.: TUTORIAS DE EMPLEO,15000,0,15000,0
C02,241,22773,T.R.O.E.P.: PROMOCION EMPRENDEDORES,15000,0,15000,0
C02,241,23120,LOCOMOCION DEL PERSONAL NO DIRECTIVO.,1000,0,1000,671.15
C02,241,48010,CURSOS DE FORMACION OCUPACIONAL,115000,0,115000,75969.11
D01,130,12000,SUELDOS DEL GRUPO A1.,3145.14,0,3145.14,0
D01,130,12001,SUELDOS DEL GRUPO A2.,12906.52,0,12906.52,12207.14
D01,130,12003,SUELDOS DEL GRUPO C1.,29654.52,0,29654.52,62514.27
D01,130,12004,SUELDOS DEL GRUPO C2.,58650.06,0,58650.06,63547.65
D01,130,12006,TRIENIOS.,26705.08,0,26705.08,16429.3
D01,130,12100,COMPLEMENTO DE DESTINO.,73257.98,0,73257.98,49459.76
D01,130,12101,COMPLEMENTO ESPECÍFICO.,263405.98,0,263405.98,180658.9
D01,130,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,3224.51,0,3224.51,2171.29
D01,130,15000,PRODUCTIVIDAD,56098.7,0,56098.7,42316.71
D01,130,15100,GRATIFICACIONES,1500,0,1500,22476.22
D01,130,15200,OTROS INCENTIVOS AL RENDIMIENTO,42848.54,0,42848.54,71804.22
D01,130,15300,COMPLEMENTO DEDICACION ESPECIAL,56695.36,-42398.93,14296.43,4245.73
D01,130,16000,SEGURIDAD SOCIAL.,161225.34,-7000.78,154224.56,129466.26
D01,130,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,2418.38,-2000,418.38,0
D01,130,16204,ACCIÓN SOCIAL.,6610.24,0,6610.24,5166.38
D01,130,16205,SEGUROS.,2257.15,0,2257.15,2298.85
D01,130,16209,OTROS GASTOS SOCIALES.,806.13,0,806.13,736.15
D01,130,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,50000,0,50000,37969.4
D01,130,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,7500,0,7500,7983.22
D01,130,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,1000,0,1000,0
D01,130,21300,REPARACIONES MANTENIMIENTO Y CONSERVACION MAQUINARIA,5000,0,5000,3472.07
D01,130,21400,REPARACION MANTENIMIENTO Y CONSERVACION ELEMENTOS TRANSPORTE,3000,0,3000,3649.82
D01,130,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2500,0,2500,249.44
D01,130,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,80000,19778.63,99778.63,117535.65
D01,130,22101,SUMINISTROS: AGUA,500,349.34,849.34,876.15
D01,130,22103,SUMINISTROS: COMBUSTIBLE Y CARBURANTES,20000,0,20000,5549.07
D01,130,22104,VESTUARIO.,5000,0,5000,0
D01,130,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO,300,0,300,0
D01,130,22115,UTILES SEGURIDAD VIAL,10000,0,10000,0
D01,130,22118,UTILES SEGURIDAD CIUDADANA,6000,0,6000,0
D01,130,22200,SERVICIOS DE TELECOMUNICACIONES,8000,0,8000,9585.41
D01,130,22201,COMUNICACIONES POSTALES,10300,0,10300,7121.94
D01,130,22404,SEGUROS DE ELEMENTOS DE TRANSPORTE,15000,14223.45,29223.45,10029.18
D01,130,22637,GASTOS DIVERSOS SEGURIDAD CIUDADANA,15000,0,15000,424.8
D01,130,63300,PLAN MUNICIPAL DE SEGURIDAD DEL COMERCIO,30000,0,30000,19631
D01,130,63306,PLAN DE MOVILIDAD,30000,0,30000,0
D01,132,12004,SUELDOS DEL GRUPO C2.,211259.91,0,211259.91,244232.53
D01,132,12006,TRIENIOS.,33785.1,0,33785.1,33500.36
D01,132,12100,COMPLEMENTO DE DESTINO.,129170.09,0,129170.09,118580.63
D01,132,12101,COMPLEMENTO ESPECÍFICO.,412374.6,0,412374.6,371965.32
D01,132,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,8002.46,0,8002.46,5388.61
D01,132,15000,PRODUCTIVIDAD,89745.18,0,89745.18,94246.67
D01,132,16000,SEGURIDAD SOCIAL.,278705.5,-11000.5,267705,223804.52
D01,132,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,6001.84,0,6001.84,0
D01,132,16204,ACCIÓN SOCIAL.,16405.03,0,16405.03,11408.26
D01,132,16205,SEGUROS.,5601.72,0,5601.72,5705.2
D01,132,16209,OTROS GASTOS SOCIALES.,2000.61,0,2000.61,1827.13
D01,132,22104,VESTUARIO.,40000,0,40000,0
D01,132,22118,UTILES,5000,0,5000,0
D02,133,12004,SUELDOS DEL GRUPO C2.,418929,0,418929,408878.75
D02,133,12006,TRIENIOS.,30781.98,0,30781.98,23318.65
D02,133,12100,COMPLEMENTO DE DESTINO.,251850.2,0,251850.2,218788.13
D02,133,12101,COMPLEMENTO ESPECÍFICO.,817740,-40000,777740,717547.38
D02,133,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,8388.75,0,8388.75,5648.73
D02,133,15000,PRODUCTIVIDAD,180694.5,-9000,171694.5,170346.33
D02,133,16000,SEGURIDAD SOCIAL.,551892.66,-21297.48,530595.18,445440.87
D02,133,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,6291.56,-6000,291.56,0
D02,133,16204,ACCIÓN SOCIAL.,17196.94,0,17196.94,20495.1
D02,133,16205,SEGUROS.,5872.13,0,5872.13,5980.61
D02,133,16209,OTROS GASTOS SOCIALES.,2097.19,0,2097.19,1915.44
D02,133,22104,VESTUARIO.,16500,0,16500,0
D02,133,22118,UTILES,3000,0,3000,419.05
D02,133,22715,CONTRATOS SERVICIO RETIRADA VEHICULOS VIA PUBLICA,10000,0,10000,9766.79
D02,133,23120,LOCOMOCION DEL PERSONAL NO DIRECTIVO,175,0,175,4.37
D02,133,61902,REORGANIZACION DE APARCAMIENTOS EN PARQUE EUROPA,283841.1,0,283841.1,12436.15
D02,133,61906,INVERSION ADECUACION PASO DE PEATONES Y RESALTOS,275000,0,275000,0
D02,441,22113,MATERIAL DE TRAFICO,10000,0,10000,1343.91
D02,441,22775,T.R.O.E.P.: MANTENIMIENTO BICICLETAS,50000,0,50000,0
D02,441,45320,APORTACION AL CONSORCIO DE TRANSPORTES,768199.78,0,768199.78,575410.93
D03,134,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,144314.94,0,144314.94,143705.31
D03,134,13002,OTRAS REMUNERACIONES LABORAL FIJO,14658.12,0,14658.12,12257.96
D03,134,13100,RETRIBUCIONES LABORAL TEMPORAL,44401.29,-17835.31,26565.98,13767.97
D03,134,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,2095.81,0,2095.81,1411.25
D03,134,15000,PRODUCTIVIDAD,118587.05,-1070.65,117516.4,108193.8
D03,134,16000,SEGURIDAD SOCIAL.,98744.68,-3851.04,94893.64,79293.37
D03,134,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,1571.85,-1071.85,500,0
D03,134,16204,ACCIÓN SOCIAL.,4296.4,0,4296.4,2417.38
D03,134,16205,SEGUROS.,1467.06,0,1467.06,1867.36
D03,134,16209,OTROS GASTOS SOCIALES.,523.95,0,523.95,478.75
D03,134,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,20085.36,0,20085.36,20273.06
D03,134,21400,REPARACION MANTENIMIENTO Y CONSERVACION ELEMENTOS TRANSPORTE,5000,0,5000,820.3
D03,134,22103,SUMINISTROS: COMBUSTIBLE Y CARBURANTES.,12000,0,12000,2924.82
D03,134,22111,"SUMINISTROS DE REPUESTOS DE MAQUINARIA, UTILLAJE Y ELEMENTOS",2000,0,2000,2657.8
D03,134,22118,UTILES,4000,0,4000,6157.33
D03,134,22404,SEGUROS ELEMENTOS DE TRANSPORTE,5500,8420.27,13920.27,8420.27
D03,134,22638,GASTOS DIVERSOS PROTECCION CIVIL,2000,0,2000,756
D03,134,22700,T.R.O.E.P.: LIMPIEZA Y ASEO.,600,0,600,0
D03,134,23120,LOCOMOCION DEL PERSONAL NO DIRECTIVO.,200,0,200,0
E01,932,12000,SUELDOS DEL GRUPO A1.,17822.46,0,17822.46,13840.87
E01,932,12001,SUELDOS DEL GRUPO A2.,15672.2,0,15672.2,12101.82
E01,932,12003,SUELDOS DEL GRUPO C1.,32539.36,0,32539.36,27146.89
E01,932,12004,SUELDOS DEL GRUPO C2.,8378.58,0,8378.58,7764.82
E01,932,12006,TRIENIOS.,14845.36,0,14845.36,11298.82
E01,932,12100,COMPLEMENTO DE DESTINO.,52690.58,0,52690.58,40053.69
E01,932,12101,COMPLEMENTO ESPECÍFICO.,60166.19,0,60166.19,46338.06
E01,932,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,568.02,0,568.02,382.49
E01,932,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,98335.44,0,98335.44,94043.1
E01,932,13002,OTRAS REMUNERACIONES LABORAL FIJO,34144.46,0,34144.46,28991.86
E01,932,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,545.78,0,545.78,367.51
E01,932,15000,PRODUCTIVIDAD,30962.54,0,30962.54,41416.57
E01,932,16000,SEGURIDAD SOCIAL.,116485.57,-5542.93,110942.64,93539.59
E01,932,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,1747.28,0,1747.28,1318.2
E01,932,16204,ACCIÓN SOCIAL.,4775.9,0,4775.9,3036.07
E01,932,16205,SEGUROS.,1630.79,0,1630.79,1660.91
E01,932,16209,OTROS GASTOS SOCIALES.,582.42,0,582.42,531.67
E01,932,22766,T.R.O.E.P.: SERVICIO INSPECCION,60000,0,60000,0
E02,920,12000,SUELDOS DEL GRUPO A1.,14677.32,0,14677.32,13992.96
E02,920,12006,TRIENIOS.,7901.88,0,7901.88,7123.38
E02,920,12100,COMPLEMENTO DE DESTINO.,12165.02,0,12165.02,11296.09
E02,920,12101,COMPLEMENTO ESPECÍFICO.,32912.88,0,32912.88,30561.96
E02,920,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,175,0,175,117.84
E02,920,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,36138.78,0,36138.78,32393.23
E02,920,13002,OTRAS REMUNERACIONES LABORAL FIJO,10959.2,0,10959.2,10161.18
E02,920,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,190.96,0,190.96,128.59
E02,920,15000,PRODUCTIVIDAD,11943.68,0,11943.68,12993.31
E02,920,16000,SEGURIDAD SOCIAL.,37789.25,0,37789.25,30345.33
E02,920,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,566.83,0,566.83,659.49
E02,920,16204,ACCIÓN SOCIAL.,1549.35,0,1549.35,1874.79
E02,920,16205,SEGUROS.,529.04,0,529.04,538.81
E02,920,16209,OTROS GASTOS SOCIALES.,188.94,0,188.94,172.18
E03,432,22652,FOMENTO DEL TURISMO,10000,0,10000,0
E03,432,22771,T.R.O.E.P.: PROMOCION TURISTICA,10000,0,10000,0
E03,432,62502,EQUIPAMIENTO OFICINA INFORMACION TURISTICA,18000,0,18000,0
F01,320,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,89199.74,0,89199.74,89943.69
F01,320,13002,OTRAS REMUNERACIONES LABORAL FIJO,16808.54,0,16808.54,21364.17
F01,320,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,718.54,0,718.54,483.84
F01,320,15000,PRODUCTIVIDAD,20102.46,0,20102.46,20705.49
F01,320,16000,SEGURIDAD SOCIAL.,35927.03,-1401.15,34525.88,39128.37
F01,320,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,538.9,0,538.9,1446.16
F01,320,16204,ACCIÓN SOCIAL.,1473,0,1473,1731.06
F01,320,16205,SEGUROS.,502.97,0,502.97,512.27
F01,320,16209,OTROS GASTOS SOCIALES.,179.63,0,179.63,164.2
F01,320,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,7500,0,7500,7983.22
F01,320,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,2500,0,2500,3190.89
F01,320,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE.,1500,0,1500,149.66
F01,320,22100,SUMINISTROS: ENERGÍA ELÉCTRICA.,3500,4563.92,8063.92,7641.77
F01,320,22101,SUMINISTROS: AGUA.,100,6025.74,6125.74,3125.74
F01,320,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO.,300,0,300,0
F01,320,22200,SERVICIOS DE TELECOMUNICACIONES.,5750,0,5750,3622.03
F01,321,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,321458.96,-5785.85,315673.11,290763.07
F01,321,13002,OTRAS REMUNERACIONES LABORAL FIJO,118113.8,-10000,108113.8,96544.17
F01,321,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,3243.36,0,3243.36,2183.98
F01,321,14300,OTRO PERSONAL,45777.76,-4599.58,41178.18,25127.9
F01,321,15000,PRODUCTIVIDAD,54622.42,0,54622.42,58488.83
F01,321,15200,OTROS INCENTIVOS AL RENDIMIENTO,11540.64,-9500,2040.64,0
F01,321,16000,SEGURIDAD SOCIAL.,162168.01,-7324.55,154843.46,119944.79
F01,321,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,2432.52,0,2432.52,3218.7
F01,321,16204,ACCIÓN SOCIAL.,6648.88,0,6648.88,7725.95
F01,321,16205,SEGUROS.,2270.35,0,2270.35,2312.3
F01,321,16209,OTROS GASTOS SOCIALES.,810.84,0,810.84,740.7
F01,321,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,2000,0,2000,181.5
F01,321,22100,SUMINISTROS: ENERGÍA ELÉCTRICA.,124000,0,124000,154837.99
F01,321,22101,SUMINISTROS: AGUA.,48000,20385.43,68385.43,67632.65
F01,321,22102,SUMINISTROS: GAS.,93000,0,93000,34150.36
F01,321,22103,SUMINISTROS: COMBUSTIBLE Y CARBURANTES.,17000,0,17000,23372.79
F01,321,22104,VESTUARIO.,2000,0,2000,0
F01,321,22106,SUMINISTROS: PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO.,1000,0,1000,0
F01,321,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO.,400,0,400,0
F01,321,22112,MATERIAL ESCUELA INFANTIL,1000,0,1000,0
F01,321,22117,MATERIAL LUDICO ESCUELA INFANTIL,1000,0,1000,0
F01,321,22612,ACTIVIDADES ESCUELA INFANTIL,1000,0,1000,0
F01,321,22718,T.R.O.E.P.: MANTENIMIENTO ASCENSORES,7150,0,7150,8240.98
F01,321,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,8000,0,8000,13653
F01,321,22728,T.R.O.E.P.: MANUTENCION NIÑOS ESCUELA INFANTIL,89000,0,89000,68861.29
F01,321,48006,TRANSFERENCIAS ESCUELAS INFANTILES,600000,0,600000,419648.89
F01,321,63200,INVERSION Y MEJORA EN CENTROS EDUCATIVOS,40000,0,40000,24119.72
F01,323,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,19900.02,0,19900.02,17955.24
F01,323,13002,OTRAS REMUNERACIONES LABORAL FIJO,2364.04,0,2364.04,2836.11
F01,323,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,169.03,0,169.03,113.82
F01,323,15000,PRODUCTIVIDAD,4298,0,4298,3979.06
F01,323,16000,SEGURIDAD SOCIAL.,8451.87,-1329.62,7122.25,6786.97
F01,323,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,126.77,0,126.77,0
F01,323,16204,ACCIÓN SOCIAL.,346.52,0,346.52,363.64
F01,323,16205,SEGUROS.,118.32,0,118.32,120.5
F01,323,16209,OTROS GASTOS SOCIALES.,42.25,0,42.25,38.7
F01,323,42200,CONVENIO UNED,17500,0,17500,7700
F01,323,48007,PROGRAMA DE CAPACITACION PROFESIONAL,6000,0,6000,0
F01,323,48009,CONVENIO ABSENTISMO ESCOLAR,5000,0,5000,0
F01,323,48012,PREMIO AL MERITO Y LA INNOVACION,5000,0,5000,0
F01,323,48014,BECAS A LA EXCELENCIA,10000,0,10000,0
F01,323,48019,PROGRAMA MUNICIPAL DE APOYO A LA ESCOLARIDAD,5000,0,5000,27263.65
F01,324,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,298761.69,0,298761.69,283614.14
F01,324,13002,OTRAS REMUNERACIONES LABORAL FIJO,63896.3,0,63896.3,53655.39
F01,324,13100,RETRIBUCIONES LABORAL TEMPORAL,28071.61,0,28071.61,18300.9
F01,324,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,2863.78,0,2863.78,1928.38
F01,324,15000,PRODUCTIVIDAD,74306.98,0,74306.98,76032.88
F01,324,16000,SEGURIDAD SOCIAL.,143189.23,-6584.37,136604.86,114983.01
F01,324,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,2147.83,0,2147.83,39
F01,324,16204,ACCIÓN SOCIAL.,5870.75,0,5870.75,196.4
F01,324,16205,SEGUROS.,2004.64,0,2004.64,2041.67
F01,324,16209,OTROS GASTOS SOCIALES.,715.94,0,715.94,653.96
F01,324,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,3000,0,3000,2602.49
F01,324,22100,SUMINISTROS: ENERGÍA ELÉCTRICA.,16000,32806.8,48806.8,41570.98
F01,324,22101,SUMINISTROS: AGUA.,3500,1888.87,5388.87,6297.67
F01,324,22102,SUMINISTROS: GAS.,2900,34892.86,37792.86,55440.26
F01,324,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO.,400,0,400,0
F01,324,22615,GASTOS ESCUELA MUSICA,12000,0,12000,0
F01,324,22639,GASTOS GENERALES DE ACTIVIDADES DE EDUCACION,25000,0,25000,18323.35
F01,324,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,8000,0,8000,7259.27
F01,324,22729,T.R.O.E.P.: SERVICIO ACTIVIDADES EXTRAESCOLARES,400000,0,400000,210651.19
F01,324,22768,ACTIVIDADES EXTRAESCOLARES DE TEATRO EN INGLES,15000,0,15000,45412.44
F01,324,23120,LOCOMOCION DEL PERSONAL NO DIRECTIVO.,300,0,300,78.96
F02,337,12003,SUELDOS DEL GRUPO C1.,9884.84,0,9884.84,9162.8
F02,337,12006,TRIENIOS.,3611.8,0,3611.8,2740.8
F02,337,12100,COMPLEMENTO DE DESTINO.,6155.8,0,6155.8,5699
F02,337,12101,COMPLEMENTO ESPECÍFICO.,5479.6,0,5479.6,5072.98
F02,337,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,63.95,0,63.95,43.06
F02,337,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,76987.2,-25597.53,51389.67,42895.77
