#Org.,Prog.,Econ.,DENOMINACIÓN DE LAS APLICACIONES,Créditos Iniciales,Modificaciones,Créditos Totales,Obligaciones Reconocidas
B,450,16204,ACCIÓN SOCIAL,26000,0,26000,9816.51
B,450,16205,SEGUROS,3000,0,3000,1286.52
B,450,16209,OTROS GASTOS SOCIALES,2500,0,2500,1694.21
B,450,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,8000,0,8000,1312.27
B,450,21000,REPARACIONES Y OBRAS,40000,0,40000,0
B,450,21200,REP. MANT. Y CONSERVACION EDIFICIOS,6000,0,6000,3304.25
B,450,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,1000000,0,1000000,150118.82
B,450,22101,SUMINISTROS. AGUA,680000,0,680000,8050.62
B,450,22118,UTILES,28000,0,28000,0
B,450,22200,SERVICIOS DE TELECOMUNICACIONES,10000,0,10000,1230.51
B,450,22201,POSTALES,6000,0,6000,1942.64
B,450,22632,GASTOS GENERALES,8986.37,0,8986.37,15.36
B,450,22690,GASTOS DIVERSOS,4377.71,0,4377.71,1074.2
B,450,22700,CONTRATOS GESTIÓN SERVICIOS PÚBLICOS,5596885.92,0,5596885.92,504233.26
B,450,22714,SERVICIO RETIRADA ANIMALES ABANDONADOS,47000,0,47000,28435
B,450,22718,MANTENIMIENTO ASCENSORES,1250,0,1250,604.22
B,450,22719,MANTENIMIENTO CLIMATIZACION,9000,0,9000,1407.82
B,450,22747,TRABAJOS  REALIZADOS POR OTRAS EMPRESAS,65000,0,65000,2843.5
B,450,22749,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES.,20000,0,20000,10960.05
B,450,44900,SUBVENCION PERDIDAS GESTIÓN SERVICIOS PÚBLICOS,5990000,0,5990000,0
B,450,46300,APORTACIÓN MANCOMUNIDAD GESTIÓN RESIDUOS,230000,0,230000,34130.75
B,450,61904,MOBILIARIO URBANO,51000,0,51000,1273.53
C,491,12000,SUELDOS DEL GRUPO A1,29000,0,29000,0
C,491,12100,COMPLEMENTO DE DESTINO,22000,0,22000,0
C,491,12101,COMPLEMENTO ESPECÍFICO,45000,0,45000,0
C,491,13000,RETRIBUCIONES BÁSICAS,188000,0,188000,34228.62
C,491,13002,OTRAS REMUNERACIONES,53000,0,53000,8351.31
C,491,15000,PRODUCTIVIDAD,40000,0,40000,11397.96
C,491,15200,OTROS INCENTIVOS AL RENDIMIENTO,6000,0,6000,0
C,491,16000,SEGURIDAD SOCIAL,118000,0,118000,25448.59
C,491,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000,0,1000,279.69
C,491,16204,ACCIÓN SOCIAL,3000,0,3000,2618.01
C,491,16205,SEGUROS,1000,0,1000,428.84
C,491,16209,OTROS GASTOS SOCIALES,420,0,420,284.71
C,491,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,12000,0,12000,1020.21
C,491,21600,"REPARACIONES, MTO Y CONSERVACION EQUIPOS PROCESOS DE INFORMA",5000,0,5000,592.3
C,491,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",46000,0,46000,0
C,491,22002,MATERIAL INFORMATICO NO INVENTARIABLE,5000,0,5000,530.95
C,491,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,10000,0,10000,2965.05
C,491,22610,ACTOS INSTITUCIONALES,5000,0,5000,200
C,491,22621,"NOTIFICACIONES, BANDOS E INFORMAS",8000,0,8000,0
C,491,22622,PUBLICACIONES EN PERIODICOS,15000,0,15000,0
C,491,22690,GASTOS DIVERSOS,5000,0,5000,0
C,491,22721,CONTRATO SERVICIO REPARTOS,2580,0,2580,0
C,491,22736,MANTENIMIENTO APLICACIONES INFORMÁTICAS,200000,0,200000,19742.56
C,491,22738,SERVICIOS DEPARTAMENTO PRENSA,30000,0,30000,12480
C,491,62601,CONEXION NUEVOS EDIFICIOS MUNICIPALES,700000,0,700000,59875.38
C,491,63600,EQUIPOS PARA PROCESOS DE INFORMACIÓN.,97000,0,97000,2283.27
C,491,64100,GTOS. EN APLICACIONES INFORMATICAS,20000,0,20000,5295.26
C,912,10000,RETRIBUCIONES BÁSICAS,537000,0,537000,110135.41
C,912,16000,SEGURIDAD SOCIAL,290000,0,290000,62543.15
C,912,23301,INDEMNIZACIONES POR ASISTENCIAS A ORGANOS MPALES,100000,0,100000,12689
C,912,48000,TRANSFERENCIAS GRUPOS MPALES,60000,0,60000,12612
C,920,12000,SUELDOS DEL GRUPO A1,91000,0,91000,8961.2
C,920,12001,SUELDOS DEL GRUPO A2,64000,0,64000,8453.91
C,920,12004,SUELDOS DEL GRUPO C2,42000,0,42000,7999.53
C,920,12006,TRIENIOS,25000,0,25000,5731.38
C,920,12100,COMPLEMENTO DE DESTINO,164000,0,164000,14369.94
C,920,12101,COMPLEMENTO ESPECÍFICO,323000,0,323000,24572.16
C,920,13000,RETRIBUCIONES BÁSICAS,444000,0,444000,149265.54
C,920,13002,OTRAS REMUNERACIONES,195000,0,195000,57480.43
C,920,15000,PRODUCTIVIDAD,100000,0,100000,35935.15
C,920,15200,OTROS INCENTIVOS AL RENDIMIENTO,25000,0,25000,10195.5
C,920,16000,SEGURIDAD SOCIAL,430000,0,430000,92868.17
C,920,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000,0,3000,1501.49
C,920,16204,ACCIÓN SOCIAL,15000,0,15000,8838.79
C,920,16205,SEGUROS,6000,0,6000,2573.03
C,920,16209,OTROS GASTOS SOCIALES,3600,0,3600,3307.92
C,920,20600,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,8000,0,8000,1165.93
C,920,21200,REP. MANT. Y CONSERVACION EDIFICIOS,4000,0,4000,741.33
C,920,22000,ORDINARIO NO INVENTARIABLE,35000,0,35000,2026.72
C,920,22100,SUMINISTROS: ENERGÍA ELÉCTRICA,100000,0,100000,0
C,920,22101,SUMINISTROS. AGUA,10000,0,10000,1328.45
C,920,22110,PRODUCTOS DE LIMPIEZA Y ASEO,10000,0,10000,0
C,920,22200,SERVICIOS DE TELECOMUNICACIONES,24000,0,24000,3216.52
C,920,22201,POSTALES,30000,0,30000,9713.24
C,920,22400,SEGUROS DE RESPONSABILIDAD CIVIL,90000,0,90000,50551.34
C,920,22403,SEGUROS INMUEBLES MUNICIPALES,51750,0,51750,65439.13
C,920,22404,SEGUROS ELEMENTOS DE TRANSPORTE,20000,0,20000,13681.76
C,920,22603,PUBLICACIÓN EN DIARIOS OFICIALES,35000,0,35000,15580.62
C,920,22604,"JURÍDICOS, CONTENCIOSOS",100000,0,100000,8954
C,920,22627,GASTOS MANTENIMIENTO VIVIENDAS MPALES,50000,0,50000,7190.4
C,920,22690,GASTOS DIVERSOS,11150,0,11150,715.73
C,920,22718,MANTENIMIENTO ASCENSORES,2500,0,2500,1208.38
C,920,22719,MANTENIMIENTO CLIMATIZACION,7000,0,7000,1175.2
C,920,22720,MANTENIMIENTO ALARMAS EDIFICIOS,20000,0,20000,0
C,920,22764,TROEP. CONTRATO ELAB9ORACIÓN RELACIÓN PUESTOS DE TRABAJO,0,0,0,0
C,920,23120,DEL PERSONAL NO DIRECTIVO,1000,0,1000,152.32
C,920,23300,OTRAS INDEMNIZACIONES,30000,0,30000,998.62
C,920,62500,INVERSION NUEVA EN MOBILIARIO,50000,0,50000,5714.9
C,920,83000,PRESTAMOS C/P AL PERSONAL,50000,0,50000,20000
D,11,31000,INTERESES DE PRESTAMOS Y OTRAS OPER. FINANCIERAS EN EUROS,150000,0,150000,36448.84
D,11,35200,INTERESES DE DEMORA,21000,0,21000,8272.18
D,11,35900,OTROS GASTOS FINANCIEROS,25000,0,25000,323.34
D,11,91106,AMORT DE PRÉSTAMOS A L/P REFINANCIACION FFPP,2263000,0,2263000,567474.59
D,929,50000,FONDO DE CONTINGENCIA,200000,0,200000,0
D,931,12000,SUELDOS DEL GRUPO A1,58000,0,58000,6720.9
D,931,12004,SUELDOS DEL GRUPO C2,24000,0,24000,2181.69
D,931,12006,TRIENIOS,13000,0,13000,3153.96
D,931,12100,COMPLEMENTO DE DESTINO,69000,0,69000,7415.46
D,931,12101,COMPLEMENTO ESPECÍFICO,167000,0,167000,21546.96
D,931,13000,RETRIBUCIONES BÁSICAS,152000,0,152000,23366.11
D,931,13002,OTRAS REMUNERACIONES,54000,0,54000,8596.66
D,931,15000,PRODUCTIVIDAD,43000,0,43000,9062.36
D,931,16000,SEGURIDAD SOCIAL,151000,0,151000,32565.58
D,931,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000,0,1000,280.8
D,931,16204,ACCIÓN SOCIAL,1000,0,1000,4149.61
D,931,16205,SEGUROS,300,0,300,128.65
D,931,16209,OTROS GASTOS SOCIALES,180,0,180,120.04
D,931,22690,GASTOS DIVERSOS,5520,0,5520,0
D,931,22698,GASTOS RECONOCIMIENTO JUDICIAL DE CREDITOS,100000,0,100000,12610.95
D,931,22699,GASTOS RECONOCIMIENTO EXTRAJUDICIAL DE CRÉDITOS,200000,0,200000,0
D,932,12000,SUELDOS DEL GRUPO A1,14000,0,14000,3360.45
D,932,12001,SUELDOS DEL GRUPO A2,27000,0,27000,2905.71
D,932,12004,SUELDOS DEL GRUPO C2,41000,0,41000,3997.44
D,932,12006,TRIENIOS,11000,0,11000,1591.29
D,932,12100,COMPLEMENTO DE DESTINO,59000,0,59000,6484.77
D,932,12101,COMPLEMENTO ESPECÍFICO,89000,0,89000,7404.9
D,932,13000,RETRIBUCIONES BÁSICAS,86000,0,86000,22724.76
D,932,13002,OTRAS REMUNERACIONES,28000,0,28000,6818.07
D,932,15000,PRODUCTIVIDAD,27000,0,27000,7823.33
D,932,15300,COMPLEMENTO DEDICACION ESPECIAL,12000,0,12000,0
D,932,16000,SEGURIDAD SOCIAL,120000,0,120000,25879.92
D,932,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000,0,1000,1041.23
D,932,16204,ACCIÓN SOCIAL,6000,0,6000,782.73
D,932,16205,SEGUROS,1300,0,1300,557.5
D,932,16209,OTROS GASTOS SOCIALES,600,0,600,399.87
D,932,22652,FOMENTO DEL TURISMO,15000,0,15000,0
D,932,22752,PROGRAMAS DE PROMOCION TURISTICA,15100,0,15100,0
#,,,,41656000,502347.53,42158347.53,6903280.9
