#Org.,Prog.,Econ.,DENOMINACIÓN DE LAS APLICACIONES,Créditos Iniciales,Modificaciones,Créditos Totales,Obligaciones Reconocidas
A,2313.0,22626.0,IGUALDAD DE OPORTUNIDADES,8000.0,0.0,8000.0,2970.0
A,2313.0,22690.0,GASTOS DIVERSOS,9000.0,0.0,9000.0,8286.29
A,2313.0,22718.0,MANTENIMIENTO ASCENSORES,1250.0,0.0,1250.0,1634.1
A,2313.0,22719.0,MANTENIMIENTO CLIMATIZACION,7000.0,45000.0,52000.0,51552.08
A,2313.0,48022.0,AYUDAS Y SUBVENCIONES A  ORGANIZACIONES VECINALES,50000.0,20000.0,70000.0,69999.99
A,3201.0,13000.0,RETRIBUCIONES BÁSICAS,320000.0,-36500.0,283500.0,276047.8
A,3201.0,13002.0,OTRAS REMUNERACIONES,92000.0,-10800.0,81200.0,82008.54
A,3201.0,15000.0,PRODUCTIVIDAD,43000.0,-4500.0,38500.0,37897.32
A,3201.0,15200.0,OTROS INCENTIVOS AL RENDIMIENTO,1000.0,0.0,1000.0,141.89
A,3201.0,16000.0,SEGURIDAD SOCIAL,144000.0,-20700.0,123300.0,112716.79
A,3201.0,16200.0,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000.0,0.0,3000.0,2409.34
A,3201.0,16204.0,ACCIÓN SOCIAL,12000.0,0.0,12000.0,5463.01
A,3201.0,16205.0,SEGUROS,1000.0,0.0,1000.0,857.68
A,3201.0,16209.0,OTROS GASTOS SOCIALES,500.0,0.0,500.0,809.38
A,3201.0,20600.0,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,900.0,0.0,900.0,587.09
A,3201.0,21200.0,REP. MANT. Y CONSERVACION EDIFICIOS,2000.0,0.0,2000.0,860.02
A,3201.0,22100.0,SUMINISTROS: ENERGÍA ELÉCTRICA,11000.0,-5000.0,6000.0,0.0
A,3201.0,22101.0,SUMINISTROS: AGUA,1000.0,0.0,1000.0,979.55
A,3201.0,22103.0,COMBUSTIBLES Y CARBURANTES,5500.0,0.0,5500.0,4164.0
A,3201.0,22200.0,SERVICIOS DE TELECOMUNICACIONES,600.0,0.0,600.0,553.5
A,3201.0,22699.0,OTROS GASTOS DIVERSOS,1250.0,0.0,1250.0,1075.12
A,3201.0,22718.0,MANTENIMIENTO ASCENSORES,1250.0,0.0,1250.0,1208.18
A,3201.0,22719.0,MANTENIMIENTO CLIMATIZACION,2000.0,0.0,2000.0,2828.97
A,3201.0,22728.0,CONTRATO MANUTENCION NIÑOS E. INFANTIL,70000.0,25000.0,95000.0,63363.91
A,3201.0,48006.0,TRANSFERENCIAS ESCUELAS INFANTILES,385000.0,108000.0,493000.0,417723.69
A,3201.0,48008.0,AYUDAS CONCILIACIÓN VIDA FAMILIAR,0.0,25000.0,25000.0,8480.0
A,3201.0,61932.0,INVERS. CLIMATIZACION E. INFANTIL V. ASUNCION,0.0,51035.38,51035.38,30897.8
A,3201.0,62305.0,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE ESCUELA INFANT",0.0,17600.0,17600.0,17593.35
A,3202.0,13000.0,RETRIBUCIONES BÁSICAS,74000.0,-72004.0,1996.0,0.0
A,3202.0,13002.0,OTRAS REMUNERACIONES,30000.0,-6000.0,24000.0,0.0
A,3202.0,15000.0,PRODUCTIVIDAD,26000.0,0.0,26000.0,0.0
A,3202.0,16000.0,SEGURIDAD SOCIAL,36000.0,0.0,36000.0,28006.67
A,3202.0,16204.0,ACCIÓN SOCIAL,2500.0,0.0,2500.0,0.0
A,3202.0,16205.0,SEGUROS,100.0,0.0,100.0,85.76
A,3202.0,16209.0,OTROS GASTOS SOCIALES,100.0,0.0,100.0,172.03
A,3202.0,20600.0,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,8000.0,0.0,8000.0,5211.24
A,3202.0,21200.0,REP. MANT. Y CONSERVACION EDIFICIOS,2000.0,0.0,2000.0,8020.2
A,3202.0,22100.0,SUMINISTROS: ENERGÍA ELÉCTRICA,102000.0,0.0,102000.0,192401.12
A,3202.0,22101.0,SUMINISTROS: AGUA,48000.0,-10000.0,38000.0,35234.94
A,3202.0,22102.0,GAS,240000.0,-70000.0,170000.0,109776.0
A,3202.0,22200.0,SERVICIOS DE TELECOMUNICACIONES,350.0,0.0,350.0,430.63
A,3202.0,22699.0,OTROS GASTOS DIVERSOS,2400.0,0.0,2400.0,17.94
A,3202.0,22718.0,MANTENIMIENTO ASCENSORES,7550.0,0.0,7550.0,19932.09
A,3202.0,22719.0,MANTENIMIENTO CLIMATIZACION,15000.0,10000.0,25000.0,24290.42
A,3202.0,61931.0,OBRAS SUSTITUCIONPAVIMENTO GIMNASIO CEIP B.AIRES,0.0,30000.0,30000.0,24988.29
A,3203.0,13000.0,RETRIBUCIONES BÁSICAS,22000.0,0.0,22000.0,23257.54
A,3203.0,13002.0,OTRAS REMUNERACIONES,3000.0,0.0,3000.0,3313.54
A,3203.0,15000.0,PRODUCTIVIDAD,5000.0,0.0,5000.0,3582.06
A,3203.0,16000.0,SEGURIDAD SOCIAL,9000.0,0.0,9000.0,7001.68
A,3203.0,16204.0,ACCIÓN SOCIAL,1000.0,0.0,1000.0,0.0
A,3203.0,16205.0,SEGUROS,50.0,0.0,50.0,42.88
A,3203.0,16209.0,OTROS GASTOS SOCIALES,50.0,0.0,50.0,65.66
A,3203.0,20600.0,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,500.0,0.0,500.0,329.51
A,3203.0,21200.0,REP. MANT. Y CONSERVACION EDIFICIOS,2000.0,0.0,2000.0,150.96
A,3203.0,22100.0,SUMINISTROS: ENERGÍA ELÉCTRICA,6400.0,0.0,6400.0,0.0
A,3203.0,22101.0,SUMINISTROS: AGUA,3700.0,0.0,3700.0,1917.69
A,3203.0,22102.0,GAS,2000.0,0.0,2000.0,0.0
A,3203.0,22200.0,SERVICIOS DE TELECOMUNICACIONES,300.0,0.0,300.0,636.33
A,3203.0,22699.0,OTROS GASTOS DIVERSOS,2000.0,0.0,2000.0,83.33
A,3203.0,22718.0,MANTENIMIENTO ASCENSORES,1500.0,0.0,1500.0,3486.66
A,3203.0,22719.0,MANTENIMIENTO CLIMATIZACION,1500.0,5000.0,6500.0,1824.4
A,3204.0,13000.0,RETRIBUCIONES BÁSICAS,316000.0,0.0,316000.0,340764.18
A,3204.0,13002.0,OTRAS REMUNERACIONES,63000.0,0.0,63000.0,60373.84
A,3204.0,15000.0,PRODUCTIVIDAD,75000.0,0.0,75000.0,75532.71
A,3204.0,16000.0,SEGURIDAD SOCIAL,140000.0,0.0,140000.0,108914.82
A,3204.0,16204.0,ACCIÓN SOCIAL,10000.0,0.0,10000.0,4205.3
A,3204.0,16205.0,SEGUROS,1000.0,0.0,1000.0,857.68
A,3204.0,16209.0,OTROS GASTOS SOCIALES,500.0,0.0,500.0,659.34
A,3204.0,20600.0,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,2000.0,0.0,2000.0,1307.95
A,3204.0,21200.0,REP. MANT. Y CONSERVACION EDIFICIOS,3000.0,0.0,3000.0,226.44
A,3204.0,22100.0,SUMINISTROS: ENERGÍA ELÉCTRICA,24200.0,-5000.0,19200.0,0.0
A,3204.0,22101.0,SUMINISTROS: AGUA,3500.0,0.0,3500.0,2639.8
A,3204.0,22200.0,SERVICIOS DE TELECOMUNICACIONES,2200.0,0.0,2200.0,1098.01
A,3204.0,22615.0,GASTOS ESCUELA MUSICA,4000.0,0.0,4000.0,3956.55
A,3204.0,22699.0,OTROS GASTOS DIVERSOS,4600.0,0.0,4600.0,4495.64
A,3204.0,22719.0,MANTENIMIENTO CLIMATIZACION,7000.0,5000.0,12000.0,7352.15
A,3204.0,62304.0,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE ESCUELA DE MÚS",0.0,64000.0,64000.0,63977.18
A,3205.0,22729.0,CONTRATO SERVICIO ACTIVIDADES EXTRAESCOLARES,115000.0,147279.0,262279.0,159562.09
A,3207.0,13000.0,RETRIBUCIONES BÁSICAS,12000.0,0.0,12000.0,12724.68
A,3207.0,13002.0,OTRAS REMUNERACIONES,5000.0,0.0,5000.0,5087.64
A,3207.0,15000.0,PRODUCTIVIDAD,4000.0,0.0,4000.0,4635.86
A,3207.0,16000.0,SEGURIDAD SOCIAL,6000.0,0.0,6000.0,4667.79
A,3207.0,16204.0,ACCIÓN SOCIAL,500.0,0.0,500.0,0.0
A,3207.0,16205.0,SEGUROS,50.0,0.0,50.0,42.88
A,3207.0,16209.0,OTROS GASTOS SOCIALES,50.0,0.0,50.0,65.66
A,3207.0,20600.0,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,800.0,0.0,800.0,525.25
A,3207.0,21200.0,REP. MANT. Y CONSERVACION EDIFICIOS,2000.0,0.0,2000.0,2546.76
A,3207.0,22100.0,SUMINISTROS: ENERGÍA ELÉCTRICA,10000.0,-5000.0,5000.0,0.0
A,3207.0,22101.0,SUMINISTROS: AGUA,1000.0,0.0,1000.0,658.54
A,3207.0,22200.0,SERVICIOS DE TELECOMUNICACIONES,300.0,0.0,300.0,360.28
A,3207.0,22718.0,MANTENIMIENTO ASCENSORES,1300.0,0.0,1300.0,1373.13
A,3207.0,22719.0,MANTENIMIENTO CLIMATIZACION,5000.0,5000.0,10000.0,4691.95
A,3207.0,22746.0,CONTRATO GESTION LUDOTECA MPAL,65000.0,4000.0,69000.0,70457.48
A,3207.0,62303.0,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE LUDOTECA",0.0,6221.0,6221.0,6221.0
A,3343.0,12000.0,SUELDOS DEL GRUPO A1,14000.0,-12000.0,2000.0,1120.15
A,3343.0,12006.0,TRIENIOS,1000.0,0.0,1000.0,129.24
A,3343.0,12100.0,COMPLEMENTO DE DESTINO,11000.0,-10000.0,1000.0,803.81
A,3343.0,12101.0,COMPLEMENTO ESPECÍFICO,7000.0,-6000.0,1000.0,564.22
A,3343.0,13000.0,RETRIBUCIONES BÁSICAS,108000.0,-62680.0,45320.0,27613.02
A,3343.0,13002.0,OTRAS REMUNERACIONES,31000.0,0.0,31000.0,6307.24
A,3343.0,15000.0,PRODUCTIVIDAD,18000.0,0.0,18000.0,11490.84
A,3343.0,15200.0,OTROS INCENTIVOS AL RENDIMIENTO,1000.0,0.0,1000.0,501.88
A,3343.0,16000.0,SEGURIDAD SOCIAL,58000.0,0.0,58000.0,45121.85
A,3343.0,16204.0,ACCIÓN SOCIAL,1000.0,0.0,1000.0,103.77
A,3343.0,16205.0,SEGUROS,100.0,0.0,100.0,85.76
A,3343.0,16209.0,OTROS GASTOS SOCIALES,100.0,0.0,100.0,129.89
A,3343.0,20600.0,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,14000.0,0.0,14000.0,9049.99
A,3343.0,21200.0,REP. MANT. Y CONSERVACION EDIFICIOS,3000.0,0.0,3000.0,2591.83
A,3343.0,22122.0,MATERIALES CENTRO SANTA ROSA DE LIMA,0.0,552.1,552.1,0.0
A,3343.0,22605.0,ACTIVIDADES RED CIUDADES SALUDABLES,1000.0,0.0,1000.0,1000.0
A,3343.0,22608.0,ACTIVIDADES OMIC,3000.0,0.0,3000.0,1916.34
A,3343.0,22611.0,ACTIVIDADES COLECTIVO MAYORES,3000.0,0.0,3000.0,4330.14
A,3343.0,22690.0,GASTOS DIVERSOS,15800.0,0.0,15800.0,5271.29
A,3343.0,22700.0,LIMPIEZA Y ASEO,25000.0,0.0,25000.0,18590.0
A,3343.0,22739.0,T.R.O.E.P. CONTROL E INSPECCIÓN DE AGUAS,6000.0,0.0,6000.0,1884.15
A,3343.0,22740.0,CONTRATO ASESORÍA JURÍDICA,2000.0,0.0,2000.0,3920.4
A,3343.0,22741.0,COMIDA CONFRATERNIZACIÓN,9000.0,0.0,9000.0,9053.0
A,3343.0,22742.0,CENTRO DE OCIO MAYORES,115000.0,0.0,115000.0,122640.0
A,3343.0,22744.0,PROGRAMAS DE SALUD PUBLICA,33000.0,0.0,33000.0,14315.37
A,3343.0,62306.0,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE CONCEJALÍA MAY",0.0,5000.0,5000.0,0.0
A,3343.0,62501.0,INVERSIONES MOBILIARIO CENTRO SANTA ROSA DE LIMA,0.0,1333.9,1333.9,1083.76
B,155.0,61905.0,OBRAS DE REMODELACION EN VIAS PUBLICAS,0.0,8636.23,8636.23,0.0
B,155.0,62100.0,INVERSIÓN NUEVA PASOS DE PEATONES,0.0,46999.87,46999.87,46581.27
B,165.0,61925.0,INVERSION REPOSICION ALUMBRADO EXTERIOR,0.0,88120.21,88120.21,60639.28
B,169.0,61941.0,INVERSION REP. ESPACIOS INTERBLOQUES PARQUE EBOLI,0.0,14520.0,14520.0,0.0
B,171.0,61901.0,INVERSION EN REP. Y MEJORA PARQUES BARRIOS MUNICIPIO,0.0,25800.0,25800.0,24082.26
B,171.0,61912.0,REPARACIONES  EN ESPACIOS MULTIJUEGOS  EN VIAS PUBLICAS,0.0,66988.91,66988.91,0.0
B,171.0,61913.0,ARREGLOS Y MEJORAS EN PARQUES INFANTILES MUNICIPALES,0.0,88872.91,88872.91,88872.9
B,171.0,61916.0,ARREGLOS Y MEJORAS EN SKATE PARK PARQUE J. CARLOS I,0.0,122754.5,122754.5,0.0
B,171.0,61921.0,"ACTUACIONES EN PARQUES INFANT, AREAS CANINAS Y ZONAS BIOSALU",0.0,326600.07,326600.07,10571.69
B,171.0,61922.0,ACTUACIONES EN ZONAS VERDES DEL MUNICIPIO,0.0,447405.07,447405.07,0.0
B,171.0,61924.0,MEJORA EN LAS INSTALACIONES DE LAS FUENTES ORNAMENTALES,0.0,34999.89,34999.89,34999.87
B,171.0,62211.0,CERRAMIENTO MULTIJUEGOS PASEO LAS ARTES,0.0,23000.0,23000.0,22990.29
B,171.0,62504.0,INVERS. NUEVA MOBILIARIO PARQUES Y JARDINES,0.0,29040.0,29040.0,22441.63
B,179.0,64102.0,INVERS. APLICACION INFORMATICA GESTION MEDIOAMBIENTAL,0.0,18150.0,18150.0,18150.0
B,442.0,60901.0,INVERSION PARKING BICICLETAS,0.0,18150.0,18150.0,18150.0
B,442.0,61930.0,OBRAS REMODELACION PARADA DE AUTOBUS,0.0,14557.36,14557.36,14527.49
B,442.0,62201.0,REURBANIZ.PL.CRISTO Y CONSTRUC.APARCAMIENTO DISUAS.C/FUENTEV,0.0,279442.77,279442.77,7381.0
B,450.0,12000.0,SUELDOS DEL GRUPO A1,73000.0,0.0,73000.0,116789.58
B,450.0,12001.0,SUELDOS DEL GRUPO A2,53000.0,0.0,53000.0,53395.39
B,450.0,12003.0,SUELDOS DEL GRUPO C1,37000.0,-26406.0,10594.0,10262.95
B,450.0,12004.0,SUELDOS DEL GRUPO C2,52000.0,-42000.0,10000.0,15220.59
B,450.0,12006.0,TRIENIOS,29000.0,0.0,29000.0,34932.26
B,450.0,12100.0,COMPLEMENTO DE DESTINO,153000.0,-27000.0,126000.0,123600.77
B,450.0,12101.0,COMPLEMENTO ESPECÍFICO,283000.0,-62500.0,220500.0,235137.2
B,450.0,13000.0,RETRIBUCIONES BÁSICAS,303000.0,-9000.0,294000.0,277740.55
B,450.0,13002.0,OTRAS REMUNERACIONES,116000.0,-11000.0,105000.0,103544.39
B,450.0,15000.0,PRODUCTIVIDAD,108000.0,0.0,108000.0,109957.14
B,450.0,15200.0,OTROS INCENTIVOS AL RENDIMIENTO,13000.0,0.0,13000.0,7593.18
B,450.0,16000.0,SEGURIDAD SOCIAL,328000.0,-30000.0,298000.0,255349.2
B,450.0,16200.0,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000.0,0.0,3000.0,2859.55
B,450.0,16204.0,ACCIÓN SOCIAL,26000.0,0.0,26000.0,14278.67
B,450.0,16205.0,SEGUROS,3000.0,0.0,3000.0,2573.04
B,450.0,16209.0,OTROS GASTOS SOCIALES,2500.0,0.0,2500.0,3351.86
B,450.0,20600.0,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,8000.0,0.0,8000.0,5503.86
B,450.0,21000.0,REPARACIONES Y OBRAS,40000.0,0.0,40000.0,36535.31
B,450.0,21200.0,REP. MANT. Y CONSERVACION EDIFICIOS,6000.0,0.0,6000.0,6000.0
B,450.0,22100.0,SUMINISTROS: ENERGÍA ELÉCTRICA,1000000.0,-358000.0,642000.0,632845.37
B,450.0,22101.0,SUMINISTROS. AGUA,680000.0,-251999.01,428000.99,458004.31
B,450.0,22118.0,UTILES,28000.0,0.0,28000.0,4242.54
B,450.0,22200.0,SERVICIOS DE TELECOMUNICACIONES,10000.0,0.0,10000.0,5413.09
B,450.0,22201.0,POSTALES,6000.0,0.0,6000.0,7360.05
B,450.0,22632.0,GASTOS GENERALES,8986.37,0.0,8986.37,7165.73
B,450.0,22690.0,GASTOS DIVERSOS,4377.71,0.0,4377.71,2497.29
B,450.0,22700.0,CONTRATOS GESTIÓN SERVICIOS PÚBLICOS,5596885.92,22145.04,5619030.96,5599666.49
B,450.0,22714.0,SERVICIO RETIRADA ANIMALES ABANDONADOS,47000.0,0.0,47000.0,64735.0
B,450.0,22718.0,MANTENIMIENTO ASCENSORES,1250.0,0.0,1250.0,2351.59
B,450.0,22719.0,MANTENIMIENTO CLIMATIZACION,9000.0,65000.0,74000.0,12556.16
B,450.0,22747.0,TRABAJOS  REALIZADOS POR OTRAS EMPRESAS,65000.0,100000.0,165000.0,121850.55
B,450.0,22749.0,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES.,20000.0,37163.35,57163.35,61578.36
B,450.0,22770.0,T.R.O.E.P.- ESTUDIOS TRAFICO BARRIO SAN ANTON,0.0,9000.0,9000.0,9000.0
B,450.0,44900.0,SUBVENCION PERDIDAS GESTIÓN SERVICIOS PÚBLICOS,5990000.0,121340.0,6111340.0,6111340.0
B,450.0,46300.0,APORTACIÓN MANCOMUNIDAD GESTIÓN RESIDUOS,230000.0,0.0,230000.0,223856.5
B,450.0,61902.0,INVERSION Y REP. Y MEJORA VIAS PUBLICAS BARRIOS MUNICIPIO,0.0,32000.0,32000.0,21115.16
B,450.0,61903.0,INVERSION EN MEJORA ALUMBRADO PUB.DIVERSOS BARRIOS,0.0,40100.0,40100.0,40099.28
B,450.0,61904.0,MOBILIARIO URBANO,51000.0,0.0,51000.0,50972.3
B,450.0,61906.0,INVERSION ALUMBRADO PUBLICO IDAE,0.0,5606.0,5606.0,5605.81
B,450.0,61909.0,INVERSION REPOSICION OBRAS EN VIA PUBLICA,0.0,23558.07,23558.07,19212.84
B,450.0,62400.0,ELEMENTOS DE TRANSPORTE,0.0,15000.0,15000.0,11979.71
B,454.0,61940.0,INVERSION REP. PUENTE SOBRE EL ARROYO CULEBRO,0.0,16940.0,16940.0,14864.85
B,454.0,61942.0,INVERSION REPOSICION CAMINO PERIMETRAL PARQUE J. CARLOS I,0.0,12100.0,12100.0,11892.73
B,920.0,62300.0,"MAQUINARIA, INSTALACIONES TEC. Y UTILLAJE ELECTRICIDAD EDIFI",0.0,21780.0,21780.0,21001.3
B,920.0,62301.0,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE S. GLES.",0.0,10000.0,10000.0,10000.0
B,920.0,62302.0,"MAQUINARIA, INSTALAC. TECNICAS Y UTILLAJE EVENTOS",0.0,34210.7,34210.7,31020.03
B,933.0,61907.0,OBRAS VARIAS PARA MEJORAS EDIFICIOS MUNICIPALES,0.0,15698.77,15698.77,0.0
B,933.0,61908.0,MEJORAS INSTALACIONES CLIMATIZACION EN EDIFICIOS MUNICIPALES,0.0,133850.2,133850.2,133850.2
B,933.0,61920.0,REPARACION Y MEJORA PISTAS TENIS Y PADEL C/ASTURIAS,0.0,59719.35,59719.35,48651.74
B,933.0,61923.0,MEJORA VESTUARIOS C. DEPORT. PATRICIA CHAMORRO Y ACCESO A OF,0.0,37525.0,37525.0,26859.7
B,933.0,62200.0,CUBIERTAS GRADERIOS INSTALACIONES DEPORTIVAS MUNICIPALES,0.0,64606.1,64606.1,0.0
B,933.0,62702.0,MONITORIZACION INSTALACIONES ELECTRICAS EDIFICIOS MUNICIPALE,0.0,21000.0,21000.0,8906.6
B,933.0,63200.0,OBRAS DE MEJORA Y SUSTITUC. CESPED ARTIF. C. FUTBOL,0.0,542705.57,542705.57,332205.39
B,933.0,63201.0,REFORMA Y ACONDIC. VESTUARIOS ESTADIO FUTBOL AMELIA DEL CAST,0.0,154759.0,154759.0,0.0
B,933.0,63202.0,REP. PISTA FUTBOL SALA Y CERRAMIENTO LATERAL POLID.A.CONTADO,0.0,39613.62,39613.62,24079.0
B,1721.0,22771.0,ACTIVIDADES AGENDA 21,0.0,6000.0,6000.0,5898.75
B,1721.0,22774.0,TRABAJOS RETIRADA VERTIDOS INCONTROLADOS,0.0,21780.0,21780.0,0.0
C,491.0,12000.0,SUELDOS DEL GRUPO A1,29000.0,-28000.0,1000.0,0.0
C,491.0,12100.0,COMPLEMENTO DE DESTINO,22000.0,-21000.0,1000.0,0.0
C,491.0,12101.0,COMPLEMENTO ESPECÍFICO,45000.0,-44000.0,1000.0,0.0
C,491.0,13000.0,RETRIBUCIONES BÁSICAS,188000.0,-48630.0,139370.0,160440.89
C,491.0,13002.0,OTRAS REMUNERACIONES,53000.0,-10000.0,43000.0,39046.49
C,491.0,15000.0,PRODUCTIVIDAD,40000.0,0.0,40000.0,49473.6
C,491.0,15200.0,OTROS INCENTIVOS AL RENDIMIENTO,6000.0,0.0,6000.0,876.81
C,491.0,16000.0,SEGURIDAD SOCIAL,118000.0,-15000.0,103000.0,91799.64
C,491.0,16200.0,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000.0,0.0,1000.0,1709.87
C,491.0,16204.0,ACCIÓN SOCIAL,3000.0,0.0,3000.0,2829.06
C,491.0,16205.0,SEGUROS,1000.0,0.0,1000.0,857.68
C,491.0,16209.0,OTROS GASTOS SOCIALES,420.0,0.0,420.0,548.31
C,491.0,20600.0,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,12000.0,0.0,12000.0,7088.09
C,491.0,21600.0,"REPARACIONES, MTO Y CONSERVACION EQUIPOS PROCESOS DE INFORMA",5000.0,0.0,5000.0,4380.99
C,491.0,22001.0,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",46000.0,0.0,46000.0,2918.07
C,491.0,22002.0,MATERIAL INFORMATICO NO INVENTARIABLE,5000.0,0.0,5000.0,3741.65
C,491.0,22601.0,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,10000.0,0.0,10000.0,8421.19
C,491.0,22610.0,ACTOS INSTITUCIONALES,5000.0,0.0,5000.0,4051.04
C,491.0,22621.0,"NOTIFICACIONES, BANDOS E INFORMAS",8000.0,0.0,8000.0,1391.5
C,491.0,22622.0,PUBLICACIONES EN PERIODICOS,15000.0,0.0,15000.0,2050.72
C,491.0,22690.0,GASTOS DIVERSOS,5000.0,0.0,5000.0,12874.61
C,491.0,22721.0,CONTRATO SERVICIO REPARTOS,2580.0,0.0,2580.0,0.0
C,491.0,22736.0,MANTENIMIENTO APLICACIONES INFORMÁTICAS,200000.0,10000.0,210000.0,148783.59
C,491.0,22738.0,SERVICIOS DEPARTAMENTO PRENSA,30000.0,0.0,30000.0,53462.72
C,491.0,62601.0,CONEXION NUEVOS EDIFICIOS MUNICIPALES,700000.0,0.0,700000.0,249241.98
C,491.0,63600.0,EQUIPOS PARA PROCESOS DE INFORMACIÓN.,97000.0,49809.0,146809.0,79558.62
C,491.0,64100.0,GTOS. EN APLICACIONES INFORMATICAS,20000.0,0.0,20000.0,19765.84
C,491.0,64101.0,IMPLANTACION DE LA E- ADMINISTRACIÓN,0.0,300000.0,300000.0,155013.93
C,912.0,10000.0,RETRIBUCIONES BÁSICAS,537000.0,-22000.0,515000.0,509981.79
C,912.0,16000.0,SEGURIDAD SOCIAL,290000.0,-66686.0,223314.0,246082.3
C,912.0,23301.0,INDEMNIZACIONES POR ASISTENCIAS A ORGANOS MPALES,100000.0,-50000.0,50000.0,47313.0
C,912.0,48000.0,TRANSFERENCIAS GRUPOS MPALES,60000.0,-9500.0,50500.0,50448.0
C,920.0,12000.0,SUELDOS DEL GRUPO A1,91000.0,0.0,91000.0,49135.82
C,920.0,12001.0,SUELDOS DEL GRUPO A2,64000.0,0.0,64000.0,30660.76
C,920.0,12004.0,SUELDOS DEL GRUPO C2,42000.0,0.0,42000.0,33967.83
C,920.0,12006.0,TRIENIOS,25000.0,0.0,25000.0,27372.15
C,920.0,12100.0,COMPLEMENTO DE DESTINO,164000.0,0.0,164000.0,70989.4
C,920.0,12101.0,COMPLEMENTO ESPECÍFICO,323000.0,0.0,323000.0,127400.67
C,920.0,13000.0,RETRIBUCIONES BÁSICAS,444000.0,0.0,444000.0,644894.96
C,920.0,13002.0,OTRAS REMUNERACIONES,195000.0,0.0,195000.0,277764.24
C,920.0,15000.0,PRODUCTIVIDAD,100000.0,0.0,100000.0,160546.13
C,920.0,15200.0,OTROS INCENTIVOS AL RENDIMIENTO,25000.0,0.0,25000.0,49916.1
C,920.0,16000.0,SEGURIDAD SOCIAL,430000.0,-118493.64,311506.36,356079.18
C,920.0,16200.0,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000.0,0.0,3000.0,9241.1
C,920.0,16204.0,ACCIÓN SOCIAL,15000.0,0.0,15000.0,15106.23
C,920.0,16205.0,SEGUROS,6000.0,0.0,6000.0,5146.06
C,920.0,16209.0,OTROS GASTOS SOCIALES,3600.0,0.0,3600.0,5846.95
C,920.0,20600.0,ARRENDAMIENTO EQUIPOS PROCESOS DE INFORMACION,8000.0,0.0,8000.0,5503.84
C,920.0,21200.0,REP. MANT. Y CONSERVACION EDIFICIOS,4000.0,0.0,4000.0,3782.2
C,920.0,22000.0,ORDINARIO NO INVENTARIABLE,35000.0,0.0,35000.0,34998.57
C,920.0,22100.0,SUMINISTROS: ENERGÍA ELÉCTRICA,100000.0,-65000.0,35000.0,39679.41
C,920.0,22101.0,SUMINISTROS. AGUA,10000.0,0.0,10000.0,15319.61
C,920.0,22110.0,PRODUCTOS DE LIMPIEZA Y ASEO,10000.0,0.0,10000.0,0.0
C,920.0,22200.0,SERVICIOS DE TELECOMUNICACIONES,24000.0,0.0,24000.0,15096.18
C,920.0,22201.0,POSTALES,30000.0,0.0,30000.0,36800.2
C,920.0,22400.0,SEGUROS DE RESPONSABILIDAD CIVIL,90000.0,0.0,90000.0,92096.83
C,920.0,22403.0,SEGUROS INMUEBLES MUNICIPALES,51750.0,35502.17,87252.17,86734.45
C,920.0,22404.0,SEGUROS ELEMENTOS DE TRANSPORTE,20000.0,10520.0,30520.0,26717.5
C,920.0,22603.0,PUBLICACIÓN EN DIARIOS OFICIALES,35000.0,0.0,35000.0,55141.36
C,920.0,22604.0,"JURÍDICOS, CONTENCIOSOS",100000.0,0.0,100000.0,51979.2
C,920.0,22627.0,GASTOS MANTENIMIENTO VIVIENDAS MPALES,50000.0,0.0,50000.0,34629.22
C,920.0,22690.0,GASTOS DIVERSOS,11150.0,0.0,11150.0,6046.98
C,920.0,22718.0,MANTENIMIENTO ASCENSORES,2500.0,0.0,2500.0,2838.28
C,920.0,22719.0,MANTENIMIENTO CLIMATIZACION,7000.0,15000.0,22000.0,26426.69
C,920.0,22720.0,MANTENIMIENTO ALARMAS EDIFICIOS,20000.0,11484.05,31484.05,21651.68
C,920.0,22764.0,TROEP- CONTRATO ELABORACION RELACION PUESTOS DE TRABAJO,0.0,60500.0,60500.0,2420.0
C,920.0,23120.0,DEL PERSONAL NO DIRECTIVO,1000.0,0.0,1000.0,729.46
